,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15
NCI-H1568,0.55272686,-0.89839923,0.8751761,-0.6313531,-0.09475067,-0.973566,-0.98641706,1.166548,0.051468875,-0.86219364,0.7964407,0.24087839,-0.7326826,-0.008441217,0.1499328,-1.1031668
LS1034,2.2685728,-1.3027544,-1.7378914,0.37419665,0.7393477,0.18871121,1.3701812,-1.5795584,0.35244834,0.85457313,-0.5468344,-0.5126023,1.1670381,-0.27394906,-1.2724974,1.6440748
GCIY,-1.4964842,-0.81431025,0.8436447,-0.08401926,0.49696553,-1.3584979,-0.86960727,2.1517642,-0.20216073,-0.58689934,-0.55660534,0.096611336,-0.9226533,0.29778895,1.1733427,0.6365924
KMS-27,-0.39327657,-1.5268939,0.23693927,-0.18131907,0.5036381,-1.2512889,-0.9146966,1.9311613,0.2211157,-0.7134969,-0.43160868,-0.19561714,-0.51307416,0.6139666,0.7960549,1.2266749
KYSE-70,0.47402757,1.26754,0.5412023,0.3714099,0.2994198,0.43070114,-0.5959642,-1.1732576,-1.157001,0.6699325,1.4285175,-0.411948,-0.7025102,-1.8933877,-0.34311438,-2.7588937
P12-Ichikawa,-0.6750395,0.2624548,1.3860334,1.0947556,0.11780432,-1.7700963,0.14061882,1.8185856,-1.5859336,0.4535606,-0.17316693,0.5392214,-0.96526986,-0.14935519,-0.13265516,-0.66108334
SF126,-1.3674899,0.37773776,-0.10865338,0.7953079,0.49985945,0.09853889,0.051141575,-0.042941097,-0.27648914,0.46190166,-0.8339685,0.16886328,-0.11480428,-0.33924866,0.23423249,0.8144826
JHOM-1,-1.6006982,0.58270055,0.103551924,0.9038581,0.5503629,-0.03397526,0.07912715,-0.018923847,-0.4118503,0.43224034,-0.812913,0.37833765,-0.32017854,-0.46327707,0.33904132,0.4501251
NCI-H841,0.61237943,-0.9006766,0.8957862,-0.6038236,-0.0918668,-0.9907898,-1.0780247,1.009542,0.087381765,-0.79747945,0.71042484,0.18546823,-0.74940324,0.039483458,-0.24440728,-0.89677685
KNS-60,-0.94531816,0.23323528,0.42125654,-0.099814884,-0.14568576,-0.0076057743,-0.7009612,0.15255406,0.06987725,-0.24938518,0.0009890608,0.38803977,-0.4713579,-0.31322917,0.548778,-0.36050037
SNU-1033,2.4025447,-1.3009137,-1.7293327,0.37337983,0.67870945,0.22179526,1.267146,-1.5439267,0.3212175,0.694654,-0.5472437,-0.5622121,1.1662768,-0.31654465,-1.548987,1.5631486
BICR 31,-1.0765847,0.22810078,0.48056966,-0.08428447,0.18024379,-0.058579646,-0.7522271,0.22022675,0.110816985,-0.2664051,0.002796337,0.48925933,-0.4760491,-0.31459472,0.60558146,-0.3274067
LC-1/sq-SF,-1.1897775,0.096510865,0.82857645,1.4765655,1.0578812,-1.2970109,-0.17206714,0.7197222,-1.6048875,0.76069504,-0.45856813,0.2700981,-1.162774,-1.2709869,-0.20665115,-0.29271153
RMUG-S,-0.98787224,0.21430084,0.47605282,-0.13731337,0.016387127,-0.025033467,-0.70735925,0.2240216,0.09742083,-0.23901355,-0.0022922084,0.44402304,-0.54783887,-0.3396166,0.5414507,-0.35026187
GaMG,3.561274,-2.270017,0.70853657,-0.5376019,-0.36585683,-2.301269,-0.03569419,2.1434357,-0.6911245,-0.55825114,1.3636953,-0.79830927,0.074377924,0.9226752,-1.2051705,-0.9147913
T-47D,0.15922843,1.3125165,0.5550107,0.58226824,0.58286506,0.4473275,-0.5711394,-1.3084944,-1.1190289,0.22360486,1.2940758,-0.37330768,-0.62084347,-1.7995414,-1.0691763,-2.658412
TE 125.T,-1.0050162,0.19818865,0.50638473,-0.107365124,0.14542371,0.01061973,-0.7815941,0.18951122,0.12234148,-0.23433653,-0.030697035,0.4320196,-0.5142764,-0.3319226,0.24702746,-0.34723437
HCC1359,-1.5457722,-0.7579862,0.8060052,0.5501946,0.48326033,-1.2544161,-0.92209464,2.2324488,-0.19837606,-0.6036964,-0.5566405,0.111526035,-0.9216591,0.39126575,1.1681155,0.6332715
HH [Human lymphoma],-0.90417,0.18079934,0.5137964,-0.14275514,0.18411797,-0.010489758,-0.66079587,0.16758397,0.102164,-0.3322595,0.02605085,0.43078816,-0.48945418,-0.30236715,0.4780395,-0.21863395
JIMT-1,0.40501842,1.1653289,0.502229,0.5095477,0.15183672,0.46886548,-0.48986334,-1.4218502,-1.1581153,0.4142137,1.4906352,-0.39632112,-0.6134288,-1.9625905,-1.1187849,-2.9719088
Ki-JK,0.111865565,-0.54813224,-0.11221407,-0.22873491,0.23645225,-0.11307973,-0.37820846,-0.046521764,0.5164287,-0.34600854,-0.00385895,0.09718547,-0.033337742,-0.08289635,-0.24098527,0.3742556
RKO,-0.795431,2.7412825,-0.6059622,1.6101681,0.23022693,2.104266,1.5260974,-1.0542815,-1.6355104,1.3771763,0.6469455,-2.5017061,1.1112603,0.2655256,-0.028923392,-1.2491566
LOX-IMVI,-2.064316,0.07958693,-0.37920678,0.35952678,0.40534356,0.37848723,-0.3418892,1.3483611,0.038278114,-0.3569446,-0.76125693,-1.1541635,0.18179832,1.1491336,1.4688072,1.5139211
UACC-893,-0.50365543,0.13112846,0.83030814,1.4925538,0.8474956,-1.1815548,-0.0644558,0.89567953,-2.0595312,0.45994762,0.30865282,-0.4396171,-1.0133829,-1.0479093,-0.3990176,-1.049772
NCI-H522,0.81432474,-0.8941786,0.9555841,-0.75174195,-0.09299117,-0.95805776,-1.2938809,1.1939342,0.028712308,-0.86618924,0.769186,0.2505782,-1.0801514,0.048942357,0.22251016,-0.86864907
YD-15,0.013768312,-1.5003281,0.9420896,-0.22454332,0.049065553,-1.9200693,-0.3467822,3.3466632,-0.5634383,-0.9452926,0.051340953,-0.34401402,-0.82904613,1.0709401,0.64876944,0.377314
EBC-1,-1.1131469,0.21266899,0.44012266,-0.15158299,-0.13399169,-0.004369719,-0.6398702,0.17837091,0.1415942,-0.27844855,-0.057358757,0.40595898,-0.5172866,-0.31500933,0.36182687,-0.32308698
HEC-1-B,5.2003975,0.5942645,-1.2846491,1.6384711,-1.0944299,-0.32185662,4.4641027,-2.406131,-1.8702871,3.1060698,0.16127792,-0.098933175,1.9727815,-0.26661944,-4.6071796,-0.25942582
WM1799,-1.7938503,1.104219,-0.19905277,-0.6398003,-0.93710256,1.5396802,-0.6601046,0.7289685,0.78823453,-0.8767349,0.014916569,-0.9307853,0.6000372,1.7636111,1.2691619,0.34727713
HLC-1,0.9795359,-1.200446,-0.4808525,0.17847212,0.5707271,-0.7352305,0.2491745,-0.5386732,0.26820764,0.4899564,-0.7407577,0.7933027,-0.040859792,-0.8740039,-0.80055183,1.0129918
NCI-H1975,1.9572268,1.5531242,-0.88598585,0.26298726,-0.008790624,2.2282379,-0.018881282,-0.3285766,-1.7291934,-0.45104456,3.6349275,-4.733494,1.0183562,0.9236966,-1.3181115,-3.8322515
Sq-1,-0.34446597,-1.5696812,0.27265298,-0.13029474,0.43056598,-1.1483648,-0.7120649,1.8286847,0.22076806,-0.73962724,-0.45309788,-0.15808079,-0.4999159,0.6216933,0.8139467,1.1813921
SNU-489,-1.5639611,0.5813322,0.12484529,0.8201293,0.801757,-0.032993443,0.14624393,0.037509684,-0.4424544,0.6307127,-0.81089926,0.3185709,-0.2966538,-0.49008313,0.06750849,0.6655178
SW620,3.4982572,-1.1604612,-1.2756804,0.12851691,-0.40656343,-0.4281092,2.39671,-1.4231322,0.24160488,0.8272843,-0.61379385,0.59872574,1.3608667,0.17645997,-2.0868268,1.4650271
Hs 821.T,0.02942308,-0.5693301,-0.10956396,-0.43855548,0.15013319,-0.0316027,-0.4723334,-0.008740017,0.5462164,-0.38268524,-0.027916491,0.09298186,0.028412998,-0.06570865,0.29583007,0.30253175
NCI-H1734,-0.62896806,-0.9726223,0.35944173,0.34720758,0.5917671,-1.3482622,-0.19844797,0.8122191,-0.02615452,0.16785577,-1.1505631,1.1939193,-0.6606898,-0.38975248,0.23031716,1.234672
SNU-840,1.3788809,0.33316916,0.16054085,0.22234558,0.5233344,0.44382703,-0.30669245,-1.6960917,-0.8432556,0.3559609,1.6130143,-0.75722516,-0.22434549,-1.4738754,-1.7915951,-2.353628
HCC15,1.3184323,-0.69219,-1.3884186,-0.11400094,0.26756975,0.81961715,0.8654055,-0.6622211,0.47973487,0.095567435,0.11927801,-1.263041,1.0942618,0.4385235,-0.7507069,0.84593683
SiMa,0.8158457,0.7703122,-0.7629389,-0.9150145,-0.6892086,1.8172185,0.17276005,-1.8189113,0.8378274,-0.25874898,1.005807,-0.6455545,1.0052916,0.06039378,0.33695623,-0.81716615
MDA-PCa-2b,-1.2079079,0.21583591,-0.9926211,1.5548322,1.3360791,0.7045758,0.5748777,0.79734313,-1.1160762,0.18849987,-0.18601991,-2.6811604,0.5953269,0.6879899,0.4573774,0.9021804
TCCSUP,1.3792338,0.36442143,0.02713076,0.19846618,0.54230005,0.43879592,-0.324245,-1.4904522,-0.77056223,0.3803295,1.5232562,-0.7737231,-0.25752318,-1.2498333,-1.9924443,-2.1957345
HCC1438,-1.5363207,-0.7742096,0.78437644,0.25161403,0.48385924,-1.3018014,-0.6953904,2.2032967,-0.19954115,-0.64906317,-0.5612808,0.16003412,-0.9273048,0.3743295,1.1926606,0.6752971
JHOC-5,0.1773545,-0.567058,-0.105328694,-0.4008117,0.27629355,-0.020196727,-0.1575714,0.03254525,0.44906664,-0.3391732,-0.055146348,0.09742014,-0.07883436,-0.07023442,0.1673249,0.2774654
SNU-16,-0.96682423,0.25274968,0.46816736,-0.17241403,0.20333372,-0.04085924,-0.6417015,0.15707609,0.09036462,-0.28173527,0.0380906,0.43004385,-0.56600887,-0.33026052,0.32521224,-0.3739695
COV318,-0.06670393,0.46352893,0.8024536,-0.69221836,-1.472647,-0.5440589,-0.10374019,-0.16105774,0.5076375,0.21620795,-0.014860906,1.8979456,-0.06812082,0.049857363,0.17495465,-0.46501437
M-07e,0.9264728,0.78073514,-0.7547459,-0.9426669,-0.49794477,1.8311045,-0.1815294,-1.8374144,0.8334944,-0.27605817,1.0146029,-0.61856055,0.79331,0.14187086,-0.88441753,-0.7907071
NCI-H1963,-0.9379048,0.21376984,0.48830712,-0.15971348,0.009353094,0.04046125,-0.92736167,0.30641282,0.11507002,-0.2604169,0.048125528,0.44754303,-0.52959645,-0.29159752,0.5711429,-0.24999976
NCI-H520,-0.95209444,0.21684249,0.49258643,-0.14420842,0.24205858,-0.0005504228,-0.66041845,0.20405841,0.07661843,-0.25845858,-0.018935211,0.45852935,-0.42908877,-0.32937235,0.56654626,-0.29450938
PSN1,-0.21682256,-0.35112888,0.110106766,0.6549896,0.50288177,-0.80793244,0.23642671,-0.46695352,-0.19320713,0.73552454,-0.86344624,1.1825238,-0.44730017,-1.0702904,-0.27244994,0.6751383
RCC10RGB,0.10718264,-0.5600188,-0.11057343,-0.36501792,0.26823145,-0.018580291,-0.48521194,-0.061323334,0.5051839,-0.39243573,-0.014741422,0.09506066,-0.0054754466,-0.13470589,0.19947073,0.46122417
HCC38,0.23188756,1.2922949,0.70972186,0.5189556,0.6474566,0.4638134,-0.5631282,-1.1549267,-1.2471851,0.22547509,1.5629481,-0.4579117,-0.6886193,-1.706214,-0.83030266,-2.9619217
SK-MES-1,-1.0143213,0.2386042,0.41809645,-0.20822823,0.20809753,0.03551405,-0.79418355,0.21961354,0.08009284,-0.3192326,-0.12062826,0.4309416,-0.5057462,-0.3252276,0.68052906,-0.29759997
COLO 849,-1.6126627,1.0539025,-0.6570899,0.022708725,0.16689658,1.6791892,0.06350763,-0.40137106,0.5755885,-0.18943195,-0.19954538,-0.9004566,0.6380803,0.67963916,0.7316784,0.62256277
Caov-4,-1.1307356,0.24898729,0.5016731,-0.07866906,0.304895,-0.0088591315,-0.6043819,0.17060483,0.11328131,-0.21921611,-0.08577193,0.43572232,-0.58420074,-0.3351289,0.44932166,-0.30845156
Calu-6,-0.1093477,-0.38681644,0.10945372,0.5658737,0.67280495,-0.7037524,0.22326653,-0.6101949,-0.12207241,0.68639266,-0.86206144,1.1838491,-0.4187112,-1.0258917,-0.28489387,0.72467923
SKM-1,2.9241261,-1.8652948,-0.033174224,0.3305904,0.26990527,-1.9713415,0.9459858,0.008545205,-0.5424914,0.5318259,-0.11120278,0.70837784,-0.088326015,-0.5398213,-1.8379333,0.33446398
NCI-H647,-0.15472242,-0.33946478,0.10656177,0.51950634,0.7014668,-0.78924495,0.2811807,-0.5555634,-0.18523028,0.65098447,-0.8570269,1.1832241,-0.40305194,-1.1243255,-0.5511676,0.5485822
RVH-421,-1.5235622,1.119832,-0.67445034,-0.001177541,-0.1630699,1.7022125,-0.1400052,-0.44408268,0.59522384,-0.17920512,-0.26251766,-0.9062963,0.63787746,0.6882744,1.5378807,0.48179635
LMSU,-0.9255431,0.19520786,0.4726542,-0.11458169,0.025006838,0.07737648,-0.9536106,0.12888816,0.15336354,-0.22831343,-0.05695826,0.4528988,-0.48614764,-0.29065803,0.61265635,-0.11325821
SNU-1040,2.4348812,1.7519058,2.4215655,1.4204427,-3.8904948,-4.4796667,4.393779,4.7946615,-3.2562323,1.626059,-0.5819129,1.2272123,0.8834125,4.5394473,-1.329433,-0.56263196
SK-UT-1,-0.22141741,2.0072086,-0.6624269,2.391035,1.1668731,1.2043787,1.8222128,-1.8544246,-2.147829,1.6555808,0.20944968,-1.7711455,0.5627248,-1.1364973,-1.1606841,-0.9835004
HT-144,-1.6609023,1.0868456,-0.6681813,0.01011988,-0.113167726,1.6970624,0.0013378374,-0.4256762,0.518484,-0.19363356,-0.19930764,-0.8496764,0.6375488,0.6886687,1.1985872,0.45481312
SNU-216,-1.067975,0.27231768,0.47772914,-0.085955426,0.06048511,-0.028360479,-0.63838947,0.16520445,0.12022784,-0.26579106,-0.07475934,0.42164373,-0.47494388,-0.34334478,0.63855314,-0.21942776
DMS 454,-1.0309465,0.21461828,0.48821628,-0.22095484,0.18588948,-0.0762399,-0.6055022,0.26993048,0.08549246,-0.24583651,0.07743903,0.46452272,-0.6328319,-0.2921908,-0.039241195,-0.39679432
EM-2,-0.8927476,0.20583996,0.4676416,-0.051287152,0.16082592,-0.05181764,-0.7641605,0.18167885,0.12393084,-0.21781984,0.045284927,0.45502216,-0.48051357,-0.32166559,0.28850168,-0.21625139
Li-7,-0.026407845,-0.5692793,-0.10626023,-0.45056075,0.11604935,-0.105136484,-0.51630014,0.0019792486,0.49095297,-0.36705598,-0.03536582,0.092500746,-0.08744968,-0.09321913,0.049763963,0.6134037
GSS,5.4987645,-2.0776176,0.2036573,-1.345679,-1.0425055,-1.7557682,0.11580968,3.7071512,-1.5828576,-1.6719861,3.266181,-4.330339,1.1559712,3.3344924,-1.291947,-2.4304516
Hs 936.T,-1.6000146,1.7088019,-0.2695992,-0.6950436,-0.33427384,2.7734218,-1.3218193,1.1660203,0.1386049,-1.7406586,1.9509386,-3.5833678,0.72543484,2.189044,2.0775547,-1.7246816
MFE-280,-0.039378703,1.2685175,0.571447,0.4835075,0.9436143,0.46051472,-0.54819,-1.3750347,-1.1747793,0.4051436,1.5133842,-0.50529045,-0.69016695,-1.5400567,-0.8426599,-2.8429303
HCC44,-0.19801505,-0.3673263,0.11141995,0.5207949,0.4284504,-0.7688092,0.30272287,-0.42013237,-0.14368595,0.5038668,-0.8666053,1.1825907,-0.42149824,-1.0647538,-0.15657023,0.5479799
MHH-CALL-3,0.15010403,-0.59895843,-0.11110418,-0.34618786,0.21616265,-0.027650889,-0.4470992,0.16303848,0.4721608,-0.37373528,0.013794508,0.09575356,-0.15491083,-0.15526526,0.28364876,0.3795548
NCI-H2286,-1.4170471,0.41411906,1.0046271,0.71488965,0.06958394,-1.0866181,-0.1559191,1.4069402,-0.94018507,0.08046242,-0.43956792,0.5615641,-0.8211747,-0.104146294,0.5819554,-0.2798393
RT112/84,-1.5581644,-0.7794572,0.8159791,0.007941917,0.49385244,-1.2413003,-0.80702156,2.124726,-0.1929318,-0.58903295,-0.5537365,0.19364536,-0.92640924,0.3548745,1.2273588,0.70416063
SW1088,-1.0840782,0.23112842,0.43176046,-0.15389015,0.19622186,-0.08679698,-0.7775561,0.2162226,0.16378994,-0.33128843,-0.06475852,0.40607104,-0.5131042,-0.32237205,0.40602264,-0.2517816
647V,-0.95924634,0.19527362,0.5430182,-0.14567746,0.16763441,-0.0014965087,-0.5622437,0.21868342,0.09805019,-0.3302338,-0.0471315,0.38649356,-0.56363183,-0.33178625,0.53966105,-0.2872047
KNS-62,-0.47000992,1.8255624,-0.31357867,-0.5871515,-0.90348935,1.7974877,-0.22398359,-1.4784346,0.27979237,0.028991103,0.6247105,-0.12027088,0.3580804,0.056149855,0.00079821516,-1.4951283
MUTZ-3,0.98288715,-1.1651622,-0.47840738,0.20443578,0.6531817,-0.756816,0.30862582,-0.7420272,0.28574815,0.3906987,-0.7421728,0.8206842,-0.0018504085,-0.9026742,-0.6156627,1.1276004
NCI-H1573,1.9019618,-0.5272157,1.342781,1.9904927,0.39690733,-3.276528,1.4936626,1.8565823,-2.6029816,1.1921499,0.21627085,0.13229969,-0.8797992,-0.5128264,-1.8450348,-1.1919057
WM115,-1.8385388,0.907692,-0.31411317,1.7423929,1.0089399,0.37787014,0.58355254,0.15310825,-1.1806728,1.084857,-0.68616533,-1.0205499,-0.1746027,-0.40307927,0.3683484,0.5202332
PaTu 8988t,1.0139687,-1.2399373,-0.4678588,0.26921862,0.49028504,-0.7687959,0.27422392,-0.56985617,0.24532104,0.45500988,-0.72778803,0.8646539,0.02505203,-0.8726883,-0.99270016,1.0722826
SU-DHL-1,-1.0364114,0.27047122,0.47963005,-0.07059637,0.14312938,-0.07751779,-0.7625679,0.1549515,0.14707278,-0.28353056,-0.01278581,0.42895195,-0.5604553,-0.33686534,0.4634556,-0.32410032
T3M-10,-0.13568644,-0.42235833,0.10723274,0.6850152,0.61683106,-0.7317103,0.21958613,-0.3835378,-0.16306224,0.6722476,-0.8584808,1.1864291,-0.45999712,-1.1236238,-0.6113379,0.40927514
TM-31,-1.5152162,-0.7526554,0.7105453,0.043616533,0.49781212,-1.2416185,-1.0377533,2.3045192,-0.19239765,-0.66476035,-0.55863523,0.13513535,-0.92448324,0.37760973,1.2239499,0.69242555
HCC1143,0.6231602,-0.906739,0.90175396,-0.68583226,-0.09490175,-0.96936977,-0.9300137,1.3153965,0.07206638,-1.0039033,0.76472133,0.22859895,-0.7623311,-0.0018214434,0.29259443,-1.0269965
KU-19-19,0.16292721,-0.55397505,-0.10815376,-0.3933941,0.22963205,0.009268511,-0.31642216,0.0138285905,0.54798484,-0.39235264,-0.017717293,0.094162084,-0.18146448,-0.0948501,0.12749825,0.16086206
NCI-H2227,-1.7931433,1.2955505,-0.37359965,0.04329948,-0.28060016,1.6071957,0.1837567,-0.4027766,0.4726699,-0.18317248,-0.05023575,-0.6661574,0.45503524,0.5530955,0.9326041,0.21781054
SLR26,-1.0424441,0.22899196,0.44191915,-0.06958981,-0.046307422,-0.013965419,-0.8167412,0.18648714,0.069170356,-0.26363853,0.013234779,0.44915324,-0.4994291,-0.31530336,0.28485584,-0.38594428
Hep-G2/C3A,0.14474693,-0.5776539,-0.10674566,-0.36996856,0.14690572,0.012425005,-0.58306503,0.058459867,0.47265205,-0.3232014,0.006920265,0.095708854,-0.11483178,-0.20568538,0.28733408,0.4147325
HEC-251,8.379381,-0.4202452,-1.1819603,2.3320003,-1.5744333,-1.8478181,6.143014,0.48446858,-4.138711,0.7014761,1.1019356,-2.1292014,2.5100904,2.3405297,-5.3173804,-0.63572234
JHH-5,-0.98322827,0.20279673,0.49081933,-0.1381097,0.2504731,-0.09281826,-0.79300934,0.22576335,0.12422262,-0.28648037,-0.10984769,0.4567157,-0.4989343,-0.29749697,0.641278,-0.30330294
NCI-H2073,-0.92284065,0.18169701,0.48656392,-0.08933571,-0.0046130866,-0.03339633,-0.6218655,0.189514,0.09934781,-0.29217967,-0.042243343,0.41723484,-0.49958318,-0.31835994,0.31733498,-0.38723764
NOMO-1,1.1022435,-1.1907582,-0.48656672,0.23890255,0.68369746,-0.69481105,0.50603443,-0.74395066,0.24823704,0.5226772,-0.7356075,0.8535069,0.01275065,-0.7838596,-0.6644742,1.0868812
NCI-H1618,-0.86204374,0.21831991,0.54160637,-0.16225798,0.047427285,-0.06369998,-0.70877224,0.1707852,0.08355093,-0.2918107,-0.08876776,0.42093098,-0.5035235,-0.3212109,1.0295374,-0.3804767
PANC-1,-0.19573735,-0.3788889,0.10462734,0.6233445,0.33560592,-0.7625321,0.17779948,-0.52923536,-0.18046623,0.8047484,-0.8647956,1.1868327,-0.42551953,-1.0832036,-0.48009259,0.73989654
SNU-878,-0.8496668,0.23483244,0.4748186,0.023224384,0.16048832,-0.027913468,-0.583697,0.20503083,0.15381074,-0.24712841,-0.027492216,0.4215023,-0.46784517,-0.31779462,0.6941905,-0.20037165
SNU-899,0.1569258,-0.5926957,-0.10550985,-0.427351,0.11774865,-0.009652657,-0.34296948,-0.07844646,0.4367204,-0.36854795,-0.037889294,0.09830964,-0.16202265,-0.100184664,-0.07324664,0.2036769
HEC-108,2.4475803,1.3796382,2.4230835,1.3723677,-4.051121,-3.8774977,4.341922,4.8031373,-2.9019814,1.055061,-0.77313244,1.4160527,1.1392694,4.540963,-1.1900148,-0.5742923
CA46,0.24570532,-0.84885263,-0.97983164,0.85909986,1.239379,0.2605404,0.3030547,0.94335103,-0.8097485,-0.30951145,0.32284275,-2.737916,0.5922932,0.81239426,0.043633908,0.70867074
CCK-81,3.5164168,2.7182837,-1.2449107,0.29455283,-1.0117441,2.6552138,2.7038412,-2.2993593,-1.9519373,0.4955027,3.297935,-3.3995852,2.0055146,1.6870931,-1.7066742,-3.259378
Hs 675.T,2.5340412,-1.5579981,-2.043944,-0.41350693,0.39734387,0.93635374,0.6162547,-0.9770997,0.8372209,-0.057665486,0.14959794,-1.62416,1.5375637,0.73494405,-0.6432047,1.6043303
A3/Kawakami,0.118886665,-0.591441,-0.10490072,-0.38004565,0.19956169,-0.15125243,-0.58155227,0.020092802,0.4479697,-0.38373232,-0.000903314,0.096601844,-0.032318067,-0.0769026,-0.031281695,0.347916
CAL-62,-0.12626058,-0.3606595,0.11751456,0.48647603,0.58805156,-0.7805176,0.2023934,-0.52151954,-0.1364438,0.74183553,-0.8601946,1.1827854,-0.44399068,-1.1290638,-0.6348152,0.60468304
JURL-MK1,-0.975094,0.22335467,0.44086063,-0.17546692,0.08374105,-0.09895583,-0.75808364,0.16202396,0.12527472,-0.23962355,-0.04020957,0.40193477,-0.5000925,-0.3328914,0.67942506,-0.29256773
A4/Fukuda,-1.0148797,0.20768315,0.52592367,-0.1924994,0.111708686,-0.024206158,-0.6526531,0.18974617,0.12035655,-0.30728397,-0.051906005,0.41332167,-0.47623473,-0.34541377,0.07574803,-0.497326
KMRC-20,-0.9337061,0.22680563,0.47670886,-0.040591978,0.03878202,-0.031974267,-0.76220614,0.16534713,0.15385099,-0.34655994,-0.07431178,0.41636318,-0.53554636,-0.3055835,0.250883,-0.27671596
NCI-H1092,0.47791266,-0.90616894,0.9308722,-0.7362828,-0.09266443,-0.93082577,-0.9133696,1.2681034,0.07191614,-0.8967279,0.6704885,0.21520917,-0.7601874,0.01828448,0.18481709,-0.95764506
KMBC-2,-2.0321865,2.098625,-1.862075,1.5962621,0.18797551,2.6296213,1.8033053,-1.1962794,-0.35565147,1.2217436,-1.0426723,-2.0772676,1.5903492,1.1153611,0.99608326,1.6511482
BL-70,-1.1449568,0.052059278,0.76364446,1.5645282,1.5867566,-1.2963439,-0.17191023,0.8771754,-1.5386351,0.6953249,-0.4527139,0.19377635,-1.0969614,-1.3005646,0.08818407,-0.36978528
HOS,-1.4918926,-0.78028876,0.83454305,0.16704252,0.4890129,-1.1987537,-1.0881732,2.0666046,-0.1998024,-0.60689795,-0.55542576,0.19910946,-0.92615944,0.3689897,1.1964815,0.7649646
TC-32,-1.0236951,0.24729814,0.39350095,-0.14305562,0.03636897,-0.0124219265,-0.43616802,0.19002907,0.1302426,-0.24691108,-0.106145784,0.449891,-0.534744,-0.32486904,1.0983896,-0.19751588
Hs 819.T,0.11423769,-0.58425194,-0.10810115,-0.36187404,0.18858618,-0.07046061,-0.4099398,-0.14089672,0.562188,-0.31334442,-0.020650648,0.09636962,-0.020259768,-0.1108114,-0.24419075,0.22505522
NCI-H1048,-0.14668158,1.2912599,0.5503324,0.58812386,0.26845753,0.42999247,-0.49393126,-1.2862196,-1.2075251,0.44712836,1.3902898,-0.37788764,-0.63424987,-1.8592862,-0.11281395,-2.9964526
KP-N-YN,-0.41808307,-1.5079947,0.17933421,-0.24347132,0.53382957,-1.2674472,-0.63368833,1.94831,0.21946211,-0.7558055,-0.4624406,-0.15262645,-0.50908744,0.6101471,0.87230724,1.1766491
Hs 600.T,0.008494176,-0.56625336,-0.10902475,-0.5028673,0.114913836,0.051435318,-0.6860004,0.02317735,0.5028601,-0.33015415,-0.01094895,0.09526244,-0.02170698,-0.07975579,-0.06531164,0.2230879
Panc 05.04,1.1373854,-1.2126553,-0.46292692,0.05882977,0.6085671,-0.74159396,0.5633603,-0.7411679,0.26888838,0.49258402,-0.7376419,0.8547237,0.039739188,-0.8044953,-0.8454889,1.0398052
EoL-1,0.07296675,-0.56676644,-0.10859329,-0.28738144,0.24906723,-0.020214979,-0.36315405,-0.057894755,0.5045852,-0.416049,-0.014767137,0.09643758,-0.107280634,-0.16101438,0.3559999,0.19491848
T.T,0.36151516,-0.886339,0.9076751,-0.85941005,-0.09170017,-1.0365996,-1.0012476,1.1729044,0.12511379,-0.9078838,0.75443023,0.1738682,-0.84623605,-0.0043777954,0.18435347,-0.88046527
SK-BR-3,-0.9658841,0.24867779,0.4903164,-0.100001864,-0.07938277,-0.08195703,-0.64354414,0.27488342,0.13907015,-0.23796535,-0.020102834,0.42258254,-0.47905558,-0.32953972,0.63109064,-0.31674185
Lu-99A,2.3668437,-0.48534513,-0.5882534,1.3838414,1.4431741,-0.55110127,1.0876644,-2.1264915,-1.2515849,1.6347858,0.01003069,0.082408614,-0.02441262,-2.3700964,-2.4815288,-0.54676574
P3HR-1,-1.2007412,0.31507665,1.003808,0.8092398,0.28354445,-1.0049613,-0.2213969,1.26999,-0.9002877,0.3168773,-0.3919289,0.5337608,-0.8349954,-0.06848891,0.33267793,-0.28622395
KMS-11,0.1556388,-0.58523047,-0.107500196,-0.48816615,0.21955694,-0.0377006,-0.40588826,0.1446514,0.4280329,-0.39135867,-2.6446767e-05,0.093250595,-0.09573996,-0.11876432,0.2527959,0.21976194
COLO 741,-1.738945,1.3257154,-0.44407836,0.040479746,-0.18999141,1.5884862,0.058467686,-0.40053686,0.45808718,-0.15756588,-0.14588967,-0.71810424,0.46367317,0.552972,1.1640412,0.030032218
G-402,-0.45552862,-1.5397527,0.18036923,-0.24455515,0.52299845,-1.0462697,-0.8478838,1.9446176,0.21962965,-0.789372,-0.47260535,-0.16892532,-0.51545334,0.54391515,0.9031433,1.1445428
HCT 116,2.5281339,-0.07481632,-0.5191874,0.7537725,-0.92958724,-0.78557503,2.4454472,0.2519286,-0.9779217,1.2509847,-0.31483305,-0.07129821,1.3346008,0.865172,-1.849551,0.46832287
HD-MY-Z,-0.8594881,0.20366222,0.5243976,-0.2507428,0.11566684,-0.018565174,-0.75218505,0.26205555,0.13811654,-0.25104657,-0.06634177,0.41036737,-0.4258048,-0.32629204,0.53962153,-0.2967012
HuP-T4,1.0970397,-0.314942,0.43938538,0.34672153,-0.48560637,-1.1972497,1.0737756,-0.45461798,-0.17722031,0.8471623,-0.9531489,2.1666498,-0.28219366,-0.5127416,-1.1867647,0.38302043
