,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15
MOLP-2,-6.551942,-10.891953,-0.28997287,1.8730927,-1.2824739,-8.539969,-8.44784,8.028735,-8.241253,-1.0995232,1.9148787,-3.8437395,-9.950958,13.272399,-9.564142,13.133092
CJM [Human melanoma],-2.0377645,-0.5395341,1.4417909,-0.6965013,2.7664516,-0.9432812,1.1539038,-0.034381825,-1.0449016,0.10855654,1.0722979,-0.93892556,-3.4925296,-1.1582768,-0.40203372,1.4535631
A-375,-1.0852613,-1.9369638,2.0815396,1.4657805,1.2554799,-0.7271875,1.2409924,1.4912779,-0.5040997,3.016548,-0.006901264,3.8589034,-1.0513009,-3.718837,-0.8089062,0.32656693
Calu-6,-0.5004518,0.10978146,1.9636372,2.0795705,0.45743763,-0.16690621,1.672,2.0562122,0.965952,1.6098181,-0.7288878,4.0198855,-0.6423349,-2.6940255,0.13767132,1.4701415
KP-2,-2.048638,1.2502744,0.5422239,0.11408773,1.5565397,-0.9428904,-0.12846245,1.1566668,0.68269366,-1.3991712,1.3591821,-1.5269121,-2.732702,0.28448373,-0.95221066,1.7328396
HLC-1,0.18816389,0.09653328,0.6921881,0.34330142,0.30578467,1.1586221,1.4924395,-0.7665467,-0.51804227,-0.5186253,0.9240929,0.32988268,-0.16837987,-0.585535,0.40090162,-0.77404565
D283 Med,1.634017,1.3267756,3.1255543,5.2676687,-3.3959541,2.2128615,4.3843102,3.7263877,0.83097595,-5.017131,2.5332003,5.850571,2.8625758,1.9419558,1.4897273,4.806018
Kasumi-2,-3.9509904,-13.506799,3.6491022,4.9631076,-4.725509,-14.870688,-10.980703,16.840996,-2.0016522,0.3877918,-1.1079654,1.8691272,-8.952959,17.541954,-10.286047,25.002546
K029AX,-1.649526,-2.7715383,1.788152,1.4906726,0.74785787,-0.2803751,1.3912457,0.7322906,-1.3024,2.660317,0.751833,3.5092397,-1.0482802,-3.351909,-1.1222655,0.18064524
NCI-H1781,-1.5589448,2.5108373,-1.3685327,-0.04795441,0.30276597,1.110979,-1.162315,-0.18665372,-0.90311664,-3.9468307,3.3632622,-4.3575773,-0.87225026,3.0153584,-0.67971444,0.102149054
RERF-LC-MS,-1.3677423,-0.6458834,2.4034357,1.3463986,2.3901806,-0.6087235,2.3956344,0.90836865,0.654619,2.576645,-1.2368324,4.0931044,-2.4408486,-4.0852456,0.10238743,1.0156852
KHM-1B,-5.255987,-8.120106,0.8994618,3.3825727,-2.2203631,-7.6047196,-7.278621,9.157177,-5.172031,-0.7962317,2.1448221,-1.5987843,-7.1144304,11.542462,-7.7755246,13.084533
KG-1-C,-2.0351806,-1.9317755,3.559344,2.8105094,4.708858,0.33498898,4.427152,1.8036829,-1.3720073,3.8704176,-1.100336,7.806939,-4.4691133,-8.124962,-0.56132746,0.35499617
KNS-42,0.54720235,-0.32125235,3.0562778,2.5639112,0.96164656,1.175137,3.4714673,1.7374188,0.020054255,0.9567092,0.3409722,6.0469,-0.15129969,-3.619917,0.7286205,0.6467253
253J,-1.1756129,0.67912906,0.561985,2.1385088,0.74042267,2.7162323,4.1210318,-2.4211254,0.5127562,-1.8535562,0.41527507,2.2277956,-0.8177603,-2.856555,0.775757,-0.6928043
SNU-5,-1.2397788,1.8777207,0.03340912,1.6177776,-1.314747,0.15598798,0.37831163,1.5777327,0.8883353,-1.1611818,0.09905395,0.10318841,-0.43753076,0.8600221,0.015665133,1.9979079
Hs 944.T,-1.9085517,-2.5915918,2.2173517,1.3350036,2.0617633,-0.9685664,1.7326295,1.2382396,-1.1046215,3.3332286,-0.20564055,3.9441483,-2.2568464,-4.222332,-1.1892064,0.45883554
CAL-29,-2.0173802,0.20854591,0.8274098,-1.640873,3.0137534,-0.100997254,0.7949308,-1.1546959,-0.78208846,-1.5543605,1.9872905,-2.6240642,-2.6744876,-0.51125294,-0.19411707,0.3869666
CL-34,-1.7029324,5.1437187,-0.88108885,3.895033,-5.3088264,1.7036558,-0.17754696,4.8564553,0.17953011,-7.0329423,2.8734746,-1.8860594,1.1729693,6.2011943,-0.14381948,4.889158
NCI-H1963,2.4673243,3.8553247,6.0249596,12.321398,-8.266428,4.1583986,10.534257,9.534676,1.8610209,-12.559645,5.548986,13.277846,4.8315244,5.0749927,2.8707554,11.149677
ONCO-DG-1,-0.5235222,2.4532053,0.33009505,0.9885437,-0.01406797,2.688919,2.0038831,-1.0210764,0.09369367,-3.4668667,1.4143299,-1.0869546,-0.08723997,0.08415027,0.8648187,-0.8649619
BV-173,-3.9402819,-13.029308,2.5868773,4.432925,-4.3999276,-13.474992,-11.304251,15.048446,-2.4079537,0.010301543,-0.78583777,-0.17250884,-8.435266,17.222923,-9.889948,23.265705
HL-60,-3.017307,-12.45817,1.0793399,1.6652441,-3.6146932,-10.937422,-11.964301,10.596025,-2.329012,-1.4345778,-1.9496769,-3.6608522,-7.4691553,15.126009,-7.742858,20.545353
OVTOKO,-1.4358535,0.6702148,1.0325767,2.1272082,0.96276015,1.7844851,3.631546,-1.980065,1.5466698,-1.6564656,-0.23017222,2.2048662,-1.3772914,-2.7836282,0.641676,0.36497244
TE-5,-1.6017247,1.1378582,0.29385296,-0.24598472,0.2090072,-0.8559743,-0.9693961,0.94944656,0.52729994,-1.5396308,1.4030676,-2.1183653,-1.2196816,1.7591857,-0.33149493,1.8969883
TE-9,-1.3191669,0.6764012,0.42754608,-0.9615634,0.68146765,-0.80918765,-0.46992776,-0.24094763,-0.28482902,-1.6924884,1.9335508,-2.4882863,-1.4227039,1.9952892,-0.14172505,1.503075
MEC-2,-6.8300543,-15.519214,0.9192665,2.8771374,-2.7888477,-13.351483,-10.806353,12.634162,-7.4938707,-1.3034416,-0.0007017851,-2.3295138,-12.27404,17.894512,-12.319319,21.14701
WSU-DLCL2,-5.5321903,-13.801155,2.2719495,4.8974094,-4.7541842,-14.437406,-10.333411,15.196214,-3.8252368,-0.7034351,-1.0145708,0.4788475,-9.9437065,18.190592,-11.081944,23.894585
P3HR-1,-4.928421,-12.955808,2.6318045,5.519917,-5.396241,-13.701868,-9.489672,15.2328,-3.3225067,-1.4802642,-0.7176272,1.364443,-8.881287,17.7231,-10.631856,23.46301
SBC-5,1.2154323,0.3102271,1.8615811,1.956633,-0.9067369,1.1095124,1.824297,1.093548,0.5368667,-1.064431,0.8928615,3.0198596,1.541729,0.18358071,0.89014053,1.4704347
A-172,-1.3975946,-1.5849186,3.749578,2.3416102,4.57137,0.28820944,4.3443823,1.7808003,-0.9111508,3.780054,-1.2804211,7.7180247,-4.326811,-7.707835,-0.11298006,0.55101544
SCC-15,-2.4246867,-1.3930688,1.471381,-1.8408432,4.1795373,-0.29311928,2.404648,-1.6443477,-2.0966628,0.039058864,1.0275854,-0.69488597,-4.440061,-2.5359333,0.1710428,0.37756005
PF-382,-2.4532702,-12.575388,4.584407,5.5578876,-5.902274,-15.208189,-10.081385,17.313263,-1.2379162,-0.8364532,-1.7615253,3.4682484,-7.4537225,18.699858,-9.298756,26.155346
Hs 618.T,-2.1272888,-2.248337,4.2659707,2.6823704,6.872269,1.105639,5.21879,1.8627201,-2.525229,4.7007246,-1.4929668,9.719218,-6.111008,-10.85891,-0.28576934,-0.35676026
HCC95,-0.28372088,1.32154,0.5835225,0.2925524,-0.07732581,1.8166776,1.5936451,-0.65663445,-0.7353244,-2.004968,1.6830869,-0.8700645,-0.1144303,-0.13889839,0.7595356,-0.59229493
SNU-407,-0.87299436,3.9672391,-0.90481883,2.118921,-3.2614582,1.8891684,-0.09498398,2.6386874,-0.104279965,-5.5743675,2.8976865,-2.2350907,0.81249183,4.380419,-0.06197718,1.9664283
BxPC-3,-2.2216108,-0.04220719,0.899409,-1.0570064,1.5815779,-2.5754976,-0.8556049,0.9771769,-0.19614428,-0.7324832,1.0724814,-2.1724339,-3.0991993,1.5024651,-0.6962675,3.2228386
Hs 870.T,-1.5531312,-1.8628865,3.9648147,2.43195,5.930221,1.0738918,4.6554127,1.7049382,-2.1323543,3.90699,-1.163173,8.829024,-5.181193,-9.475828,-0.19916636,-0.29375058
OC 315,-1.2068238,0.9706643,1.5208946,2.5538945,0.46521908,0.42507598,2.3560035,0.35991058,1.5569615,-1.0909594,-0.16090786,2.2526755,-1.3432528,-1.369649,-0.038552728,1.4622312
OVSAHO,-0.31639296,0.94016665,1.2059451,1.5243429,-0.7647963,0.04499063,0.89764416,0.32615572,1.5093734,-0.59714353,-0.13326985,1.0954393,0.3395636,-0.053111404,0.36963862,1.2149676
RS4;11,-3.9674027,-13.518252,2.3333035,4.2306376,-4.459258,-12.915786,-10.914566,14.406608,-2.8224592,-0.77029485,-0.91994095,-0.0948299,-8.591131,16.956959,-9.997488,22.94037
EJM,-5.424207,-8.812276,-0.29482484,1.68713,-1.2679431,-6.0583844,-6.7891254,6.4981775,-6.866219,-1.5904192,2.609105,-3.5192735,-7.8572264,10.867805,-7.7918367,10.069303
HCC1937,-1.4425822,1.0357037,0.25946972,-0.97351706,1.6098436,-0.64429057,-0.4843417,-0.14380918,0.24670807,-1.747209,1.9113998,-2.4980466,-1.7534122,1.0994307,-0.63392997,0.8267128
IOMM-Lee,-0.72864664,-0.57241815,2.034878,1.5314772,1.6290209,-0.6446394,1.078064,1.9530069,0.16871907,2.2304459,-1.0720114,3.947901,-1.8040546,-3.166289,-0.37400794,1.5136417
J82,-1.6060702,-0.8963806,2.5122588,1.6439763,2.9276388,-0.5053619,2.749557,1.3031311,0.15562612,2.5287874,-1.3215257,4.3923507,-3.20832,-4.5473676,-0.28720105,1.2704314
KM12,-1.0154712,3.720766,0.007794738,3.7197516,-4.329488,0.65307593,0.1345741,4.050366,0.869829,-4.9842114,1.9639224,-0.4716875,1.3596579,4.628817,-0.03882475,4.5482073
SK-MES-1,-1.8941609,-0.85562164,0.3833089,-0.14290167,4.0193367,2.3708632,3.3569527,-2.2205927,-2.8574982,-0.2597698,0.8861227,1.2187096,-3.5329416,-4.161669,-0.08872138,-2.4513834
QGP-1,-0.15544055,5.8396707,2.30185,9.444194,-7.492947,3.29837,6.7111998,6.852567,2.3187237,-9.835738,3.4047227,7.034679,4.237781,4.8825026,2.5115504,8.511586
BICR 18,-0.5001688,0.7808052,-0.085688345,-0.50830656,-0.03671811,0.70345354,-0.003098948,-0.46685368,-1.123535,-1.9486033,1.9355534,-2.339825,-0.7179026,1.6140423,0.24809888,0.2806445
LOX-IMVI,-1.3179765,-1.7345394,2.7602549,1.8743081,3.5200834,-1.3057112,1.3983636,2.9606285,-0.80465466,3.7788317,-1.2684797,5.0877137,-3.5299892,-5.269724,-0.98555076,1.6394069
NCI-H1048,1.1056054,2.2726095,1.5745932,3.2756512,-2.440567,2.193756,2.7395918,2.0427756,0.5223462,-3.6639287,1.7506288,2.8468077,2.2038093,1.783137,1.3405653,2.040057
Caov-4,-0.4632024,2.3909826,-0.08351288,0.8778621,-0.65745,1.528075,0.62448364,-0.43589374,0.61384565,-2.6809382,1.3723556,-1.2229227,0.5354628,0.83865035,0.6124461,-0.28008544
MHH-CALL-4,-5.055189,-16.059517,3.0800025,5.0014453,-5.1990237,-16.706106,-13.555031,18.360115,-3.1051066,0.04923345,-1.3535675,0.23875336,-11.028516,20.805876,-12.356206,28.095978
PK-1,-2.3298538,0.63276255,0.41671816,-0.71992785,2.204445,-0.70812035,-0.15151572,0.18189585,-0.5598565,-1.7076318,1.8675935,-2.6890028,-3.2012856,0.5034773,-0.7817178,1.4419619
NCI-H1651,-0.92149514,0.604134,1.2618991,1.3233902,0.36121988,0.3170541,1.5482694,0.60237986,1.0586222,0.6809162,-0.8311001,2.2088172,-0.7910978,-2.0304933,0.50111413,0.7311644
VCaP,0.3286076,4.0585546,0.33777303,4.639036,-4.5097423,2.4674244,2.4130974,2.8542628,0.6295797,-6.352864,2.8421125,1.5207205,3.1527905,4.678785,1.182001,3.6156435
PE/CA-PJ49,-1.9798095,-1.0838343,0.8493976,-1.7592378,3.577974,0.264158,1.7769245,-1.964748,-2.162177,-0.6917643,1.6467375,-1.711907,-3.5385425,-1.6849796,-0.22002882,-0.30381942
JH-EsoAd1,-2.3752804,1.3900734,0.5051172,0.053692594,1.3851506,-1.3734194,-0.6271775,1.5378114,0.7764956,-1.5712906,1.0958369,-1.9066852,-2.9105022,0.9828568,-0.95347726,2.409076
CMK,-3.1638575,-11.460772,1.6352402,2.3709447,-3.645575,-10.599629,-9.799437,9.937653,-2.7185388,-0.99888736,-2.245226,-1.5617504,-6.2650285,13.76433,-7.0816746,19.078037
SR,-3.7483878,-8.2743845,0.6422348,1.3570174,-1.1665446,-7.4285975,-6.5492573,6.642033,-3.0420525,1.0463223,-0.7682552,-1.4811901,-6.1341887,8.458852,-5.740643,11.888388
NCI-H1437,-0.991402,2.5725436,-0.29692635,0.45657042,-0.6724555,-0.4379774,-1.1120281,1.0597109,0.8361322,-2.0959876,1.3035367,-1.9165626,-0.3248338,2.718154,-0.07460098,1.7247158
NCI-H1792,-1.3367664,-0.7322297,1.8943566,1.389703,2.2803864,-0.60413754,2.0097404,1.6370412,-0.26047507,2.7130883,-1.2371038,3.8149483,-2.6417205,-3.685422,-0.19299439,1.0414857
KYSE-150,-1.727099,0.4872687,1.0845933,-0.3007168,1.5483774,-0.9253566,0.28707767,0.2731125,0.08857815,-0.6215654,1.1466426,-1.2852631,-2.3326435,-0.017431945,-0.42061937,1.7050616
MFE-319,-0.63293785,2.40767,-0.6968461,0.5287191,0.0230821,3.4580317,1.7424076,-2.3451028,-0.87833756,-3.9804895,1.8524697,-2.311515,0.10147936,0.10219945,0.53128004,-2.381737
MKN45,-1.0953394,3.8980043,-0.29147533,2.7408445,-3.2607036,0.62340236,-0.0495677,3.1416755,1.149205,-4.4572926,1.6578144,-1.0883559,0.5673287,3.9531994,-0.05007639,3.3293338
ZR-75-30,-0.91063,4.4735837,-0.38654152,2.6691537,-2.8806777,-1.379795,-2.0053926,3.6768336,1.7254972,-3.3607202,1.8458786,-0.45486826,0.73345,5.844762,-0.43204084,4.0945177
Evsa-T,-0.28169793,3.557728,-0.54584414,3.0413597,-3.7009783,-0.044419408,-1.2903793,3.0380611,0.7107698,-4.1118946,2.3322682,-0.6989776,1.853868,5.946463,-0.15145952,3.6830037
PrEC LH,-2.2524862,-1.051401,1.2633883,-0.6805899,2.8935342,-0.35284334,1.9736986,-0.34872782,-1.7652553,0.22245307,0.7648188,-0.587131,-4.2840376,-1.8910003,-0.17637178,1.2088138
A4/Fukuda,-4.268201,-7.0887976,0.38659406,2.3199682,-1.540008,-5.9672546,-6.0810213,6.8228235,-5.1139393,-0.4868849,1.659148,-1.9337133,-6.134169,9.374745,-6.5972633,10.128099
SHP-77,0.6465933,2.748056,5.191699,10.024062,-6.956234,0.6792985,6.9885364,8.792189,3.2324302,-7.8183804,2.5667443,11.260611,3.44252,3.9494793,1.9290727,11.344349
SEM,-3.5719612,-11.957398,2.0898197,3.5036938,-3.4594617,-11.073335,-9.393358,12.332895,-2.7606058,-0.56216264,-0.6475916,-0.22645782,-7.8001275,14.249159,-8.73595,19.655054
SK-CO-1,-1.4524021,4.9586425,-0.74424976,2.6743946,-3.979227,1.2401206,-0.2672253,3.7761412,0.5000946,-5.793365,2.4688973,-1.8279443,0.79101574,5.2125697,0.08262602,3.5505943
U-343MGa,-1.5001085,-1.9572649,3.4362655,1.9409235,4.7305217,0.358323,4.004429,1.4824588,-1.9678757,3.9858007,-1.0692258,7.1271157,-4.2302146,-7.727891,-0.2799829,-0.1164982
SLR20,-0.7947878,-0.056491315,1.0740836,0.979105,1.1654981,0.4354821,1.4308264,0.18879615,0.13420986,0.35254788,-0.23325723,1.5842376,-1.459967,-2.0923486,-0.07086634,0.33244175
Hs 729.T,-0.9213423,-1.8391364,4.268143,2.5013332,5.1178327,0.3894523,4.521785,2.6914296,-1.9415373,4.4212375,-1.2195841,8.860696,-4.588384,-8.482699,-0.16695815,0.27880308
Kasumi-6,-3.506141,-13.804603,1.7271813,2.207687,-3.6564608,-13.069464,-13.0931,12.763155,-2.0897157,0.11713411,-2.6676974,-2.8070388,-8.414753,16.356571,-8.4553585,23.511257
SCC-9,-1.8127356,-1.4387578,0.8696161,-2.8025916,4.00457,0.33074695,2.2128398,-3.0886292,-2.760888,-1.0641743,2.0465012,-2.6193676,-3.7484636,-1.3278849,-0.003697942,-0.6222907
MKN1,-1.0155121,-0.37413037,2.0196695,0.7298214,1.8840612,-0.10710774,2.0005965,0.5531123,0.18596071,1.3890641,-0.35599184,2.5051029,-1.7703694,-3.021347,-0.03712524,0.18260838
NCI-H727,-1.2595307,5.092017,0.792978,5.447215,-5.0472755,2.0046456,3.1145175,4.4797864,1.8261286,-6.505838,1.7776685,2.0758688,2.5159044,3.7710016,1.5952417,5.6751704
TE-15,-1.8357248,-0.0788433,0.19156742,-2.0609994,2.9828591,0.47890714,0.7441675,-1.8836579,-2.0330372,-2.1663275,2.6942787,-3.4958532,-2.9207819,0.076860644,-0.13225171,-0.2584797
