,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E60,E61,E62,E63,E64,E65,E66,E67,E68,E69,E70,E71,E72,E73,E74,E75,E76,E77,E78,E79,E80,E81,E82,E83,E84,E85,E86,E87,E88,E89,E90,E91,E92,E93,E94,E95,E96,E97,E98,E99,E100,E101,E102,E103,E104,E105,E106,E107,E108,E109,E110,E111,E112,E113,E114,E115,E116,E117,E118,E119,E120
COLO 775,-6.678464,-11.16634,-11.033902,-12.7111025,-13.208947,17.996508,0.030405305,18.032135,-6.388257,-5.434339,-4.6021566,9.731843,-7.6693754,-5.597872,6.2453303,-14.251768,13.656851,9.057456,5.6060505,5.514725,7.343106,-10.195354,-5.5462356,-6.506832,-8.811087,-6.505209,-6.189718,-9.27932,-8.587377,-11.168674,5.162931,-15.029678,-12.623606,6.99872,5.2769485,-4.560451,13.373459,10.110147,14.003537,9.599475,-5.566225,-2.3819048,3.84495,-10.535879,-9.266264,8.264945,7.84642,8.201065,10.024734,5.80617,9.780062,12.412118,11.425081,-12.730661,-8.218164,9.7758665,-10.941539,-2.5728025,-15.018852,-20.68722,7.247176,15.995987,-14.56384,-8.121064,9.085868,-11.938126,11.686208,-3.5158572,-14.846194,-3.3586183,6.4660974,7.6914177,-3.3968377,2.8924727,-9.780426,7.112759,-5.828813,-13.628667,-4.907171,-6.8059382,-12.535187,1.2002406,-6.2975225,6.5747313,-8.513045,-6.0572815,1.9912933,-8.173022,11.857993,-1.4514084,-1.4811361,-11.010485,4.8807135,13.918258,-9.945847,-7.8068876,-9.099831,2.9733043,5.8451576,15.487822,-8.17787,3.4614425,8.945859,10.349767,12.041129,11.607675,9.068821,8.306554,-15.099479,-4.2457104,7.762225,-9.045103,11.313784,-14.320499,-5.3845835,-4.439721,-5.4296165,6.497473,13.194864,-4.966563,11.549208
FaDu,-1.0069462,5.300159,5.014462,2.2518706,-1.4924124,2.3551958,1.66003,-1.8365179,1.5393304,2.7523546,-0.40666986,-4.6632943,2.9087572,3.8753538,-0.4872257,4.946301,-7.406769,-3.8727536,-3.8526785,4.443898,-4.1737447,6.9961324,7.458515,2.0827725,4.972888,0.8338628,-4.077441,4.1130805,0.88003695,4.0965753,-3.6046796,6.590656,3.0941777,-2.9563658,2.1042085,3.954139,-5.545007,-5.8562884,-2.213727,-5.1991863,2.9721615,5.0019126,-4.4613295,5.1609397,0.63931924,-4.7206287,-2.1732085,-1.398579,-3.1904805,0.9022829,-5.167658,-4.700467,-6.5533843,5.060715,5.2324376,-1.2412117,1.0221739,0.28129476,0.49207908,-0.24947463,-4.6572704,-5.685185,6.2857428,3.1028047,-3.0131276,6.5094247,-4.1633153,-0.98844504,0.025545008,-0.6311538,-4.970182,-4.70009,0.28708318,-2.5741863,3.0504367,-6.361238,5.1761622,5.0069504,4.179194,3.8826108,3.7828221,-3.8652005,-1.3678111,0.7494701,3.966434,5.403573,-3.8852634,0.40312064,-2.5457585,1.7060496,2.912446,3.4601464,0.3716899,-6.048179,3.0107098,2.1484325,4.6224065,-2.3454857,-4.941382,-7.7958417,3.1417844,-2.5952692,-3.8709202,-4.903494,-3.3911617,-5.982871,-3.2597182,-1.844352,3.3578172,2.6176972,-5.88774,4.012347,-4.7501097,6.253053,-4.6599245,5.297665,-0.036827613,-4.2244205,-1.2544765,-4.890535,3.859586
COR-L24,-4.90616,-8.524836,-8.646276,-9.658653,-10.516234,14.086813,0.081102334,13.832534,-5.2375164,-4.271527,-3.2264638,7.499039,-5.6785016,-4.1183786,4.754747,-11.173144,10.631702,7.0746727,4.3217077,4.1793256,5.360867,-7.7196302,-4.307951,-4.9015245,-6.9561324,-4.8121395,-4.611262,-6.885529,-6.478452,-8.521868,4.1190853,-11.625725,-9.822418,5.5402126,3.846559,-3.3122816,10.431668,7.740147,10.73679,7.225988,-4.071689,-2.0120914,2.877393,-7.970775,-6.974906,6.470806,6.084956,6.221859,7.609878,4.3784375,7.7046137,9.67801,8.956175,-9.766635,-6.4586735,7.3413606,-8.25057,-1.7707362,-11.795626,-16.317476,5.4709516,12.296399,-11.425739,-6.5511446,6.754501,-9.411253,9.103409,-3.0924761,-11.73445,-2.8434637,4.964375,6.070982,-2.651099,2.2647603,-7.4884844,5.3033485,-4.6449027,-10.703646,-3.9908428,-5.036808,-9.771626,1.085098,-4.828447,4.988902,-6.3598876,-4.7165823,1.7115507,-6.0347385,9.189399,-1.016118,-1.0883552,-8.383199,3.7852592,10.794652,-7.568072,-6.057002,-7.2820435,2.483882,4.556533,11.875708,-6.1984563,2.7582068,6.7141523,7.8879037,9.366877,9.214701,7.1923685,6.1539383,-11.677438,-3.4889348,5.896234,-6.98011,8.974888,-11.146592,-3.9892087,-3.5329785,-4.038574,5.1342764,10.14535,-3.7493014,8.732643
OE33,0.23205233,-0.9807129,-1.7304329,-0.466026,-2.75747,2.759185,0.38472164,1.8823653,-2.0144434,-0.96760845,0.50548047,0.7541513,-0.27437955,0.2548187,-0.25698155,-2.2666538,1.669898,1.3732536,-0.006333478,0.14297427,-0.35552394,0.11490453,-0.6296394,0.016997036,-1.3121216,0.2681145,-0.670933,0.825364,-0.23973954,-0.8906495,0.9567089,-1.467713,-1.8076034,1.104601,0.03394699,0.26727694,1.787282,0.56016594,1.133492,0.5432121,-0.20374806,-0.71981186,0.39692986,-0.47432768,-0.84787434,1.1164126,0.6833496,0.20552358,0.08623752,0.08602936,1.4535376,1.3461481,1.6266847,-1.0462123,-1.3507875,0.24721685,-1.007761,-0.4755009,-1.2139544,-3.8671181,-0.2741136,1.4635565,-1.8093176,-1.8099092,-0.4858904,-1.6825219,0.9680176,-1.710737,-2.3946066,-0.89509445,0.69462025,1.2572061,-0.4250698,0.672287,-0.72517157,-0.13385797,-1.053846,-1.5767655,-0.88886243,0.4669674,-1.596992,0.67160773,-0.7109287,-0.07431727,0.030385524,-0.38279578,0.5400606,0.21404916,1.0947933,0.23138514,0.29492298,-0.65167636,0.5635942,1.477599,-0.49435848,-0.8944398,-1.7808008,1.391092,0.72808933,0.75921166,-0.24297607,1.0927144,-0.08633936,0.6913218,1.105364,2.0763757,1.1118634,-0.31412745,-1.6890801,-1.2715287,0.30079442,-0.35193908,2.0124733,-1.5245144,-0.16157159,-0.7814514,-0.003956523,1.6595879,1.2407275,-0.4206135,1.3222303
639V,0.17317456,0.8048513,0.11594339,0.37483454,-1.6226083,2.7014081,0.8532791,1.0640167,-1.0068256,0.5719894,0.093667895,-0.5028441,0.090959564,1.3499922,-0.21714526,-0.4011865,-0.5793277,-0.33420992,-0.86926293,1.3080189,-1.4522116,1.9325637,1.3222027,0.9292647,0.3776368,0.4743482,-1.3953983,1.8309652,-0.4734087,0.37777397,-0.4369885,0.76246715,-0.20361234,-0.25172555,0.83241427,0.8665443,-0.27500275,-1.0934826,0.45477182,-0.76113546,0.51711947,0.50250316,-0.98358595,0.8151482,-0.34352908,-0.34855282,-0.32060164,-0.1516936,-0.8906112,0.45623112,-0.41862223,-0.33308467,-0.16733983,0.09366376,0.1956379,-0.10216543,-0.7643451,0.3927621,-1.16574,-2.5538092,-1.4290386,-0.74514276,0.4378917,-0.5009171,-1.3356961,0.51887035,-0.26399973,-0.9321221,-1.4079905,-0.11137019,-0.6040364,-0.3498356,-0.7408914,-0.40329015,0.32324344,-1.5105861,0.4888059,0.32794267,0.34833923,1.132867,0.15503995,-0.6357706,0.029608734,-0.03626936,0.9068222,0.8576228,-0.4716983,0.48205248,0.065953955,0.49183998,0.4955615,0.46977898,0.34056357,-0.56522995,0.49428642,0.44086707,0.120010085,0.23312677,-0.8305847,-1.535873,0.6567758,0.29697308,-0.8935032,-0.85944724,-0.17834514,0.03802658,-0.15151328,-0.9869522,-0.28726584,-0.04355816,-0.69750124,0.9598447,0.22855267,0.5825942,-1.153308,0.6339325,-0.0549637,0.72461194,0.57432437,-1.3607318,1.5726652
SNU-201,-0.01541663,2.160836,0.59991443,0.16053098,-3.5958347,3.0079126,0.72887325,1.0665902,-1.9207559,0.19089265,0.2699209,-1.2011782,1.4245113,1.9473552,0.17187122,0.2157039,-1.8516797,-0.49169487,-1.5155262,2.7664003,-3.3539326,3.0858479,2.3615935,0.80261636,0.8952184,0.13747647,-1.8344704,1.954101,-0.2951988,1.1387157,-0.55906004,1.7113987,0.2696175,0.027333902,0.81211126,1.8857199,-0.9642801,-2.1169207,0.035473395,-2.5429626,1.5500846,0.8339386,-1.9704576,1.9413207,-0.22725636,-0.62576634,-0.03721149,0.030891042,-1.4467648,1.093594,-0.84469724,-0.956901,-1.1300879,1.134864,1.0336761,-0.073301084,0.20473015,1.0199009,-3.0119638,-3.3173273,-1.9914016,-1.5928584,1.2363294,-0.10890675,-1.9169796,1.2185451,-0.48690602,-1.361299,-1.6755943,-1.1738404,-1.025013,-1.4504404,0.35540396,-0.2307728,0.46098793,-2.5678902,0.8670874,0.9744725,0.5105541,1.7394966,0.5516497,-0.96903044,0.41901502,0.45732448,1.8927804,2.2045014,-0.9732755,0.1865442,-0.18892977,0.41956505,0.63760746,1.1899544,0.94476724,-2.140451,0.7032981,-0.5957515,0.7156386,0.39060098,-1.8118296,-3.07509,1.4504663,-0.19252327,-1.7192549,-1.4887196,-1.0241108,-0.53726274,-0.96687424,-0.810222,-0.18657696,-0.27996835,-2.0768406,1.1980217,-0.2595462,1.6081249,-1.5129322,1.5322392,-0.63777375,-0.4518415,1.0760337,-2.2064097,2.4066527
MDA-MB-231,-1.1661683,6.1674833,5.037626,1.852621,-4.1986723,4.7183533,2.1233704,-0.1164082,0.61643136,2.3440874,-0.2967955,-4.639069,3.5287719,4.304507,0.36045098,4.5727477,-7.690502,-3.6348894,-3.7989554,5.856773,-5.5741296,7.47642,7.7939525,2.1495912,4.8693986,0.69597197,-5.0276856,4.317504,0.74390495,4.403644,-3.7155104,6.7118373,3.0095637,-2.8020759,2.4577508,4.3220863,-5.600265,-6.431297,-1.0994271,-6.4432726,3.760276,4.8475204,-5.30736,5.5696692,0.67701733,-4.5531397,-2.286775,-1.1793151,-3.3563466,1.7570269,-5.1460667,-4.274838,-6.309975,4.8362656,5.4310045,-1.3239945,1.1169486,1.7374233,-2.732738,-1.9133359,-4.8159366,-5.780593,6.114175,2.6597078,-3.731419,6.048125,-4.114649,-1.6368443,-0.9742021,-1.6339961,-5.1355176,-4.6132326,-0.11071189,-2.5206776,2.5307224,-7.0262237,5.3077216,5.068197,3.5707989,3.8426435,3.7122936,-4.2141457,-0.58367336,1.6060417,3.8752794,6.2633123,-4.2485876,0.22157718,-2.1932027,1.0776091,2.615124,3.640267,0.61616606,-6.265972,2.9186203,1.8866302,4.586831,-2.1281083,-5.6920595,-8.132643,3.5388029,-2.0650818,-4.0550003,-5.4308496,-3.9307535,-5.293849,-3.6958065,-1.7894288,2.2829297,2.4671502,-5.9405174,4.175742,-4.6474185,6.261693,-4.870859,5.6948037,-0.3234057,-3.9880593,-0.630345,-5.6967025,4.859762
NCI-H929,-2.3279617,-4.9631596,-6.746377,-6.1952114,-9.335031,9.874885,-0.021208264,9.756031,-4.9022484,-3.9610605,-1.1596588,5.1364264,-2.738741,-2.3133028,3.25605,-8.548394,7.205269,5.4433517,2.649961,3.330175,1.7144781,-4.5406632,-3.0847282,-3.608919,-5.228299,-2.8286471,-2.8483253,-4.088411,-4.3404884,-5.832045,3.3976183,-7.6934085,-7.5589404,4.6661797,2.127112,-1.3217316,7.576242,4.236077,7.6510215,3.5863383,-1.9983652,-1.9887407,1.5549963,-4.2912974,-4.004761,5.4694977,4.5212555,4.292131,4.199722,2.446463,6.015604,6.978483,6.51528,-6.0475225,-4.44806,4.254583,-4.79997,-0.6479291,-10.251469,-12.869254,3.1563063,8.431352,-8.22519,-5.992199,3.3587592,-7.0719237,6.3384914,-3.3330004,-8.655983,-2.688584,3.41085,3.798989,-0.942464,2.0292437,-5.2703056,2.4523008,-3.532839,-7.6219487,-3.5439258,-2.6275887,-7.6425242,1.6718386,-2.4014182,2.398502,-3.6562235,-2.546872,1.8740667,-3.2803445,6.3256245,-0.75779104,-0.6300437,-5.2296004,3.1618621,7.0960026,-4.9909234,-4.8781915,-5.7483263,2.4799376,3.250896,7.1881604,-3.7890718,2.8938153,3.4838495,4.704022,5.8517103,8.029384,4.3075757,3.4567237,-8.754104,-3.5493534,3.0888863,-4.358718,7.01845,-7.455515,-2.3369012,-2.5320308,-2.1618733,3.559298,7.3729033,-2.1163204,6.183688
SK-N-DZ,-2.304853,14.436971,9.299114,1.9160684,-13.338888,11.552221,3.6529405,2.1526184,-1.0255796,2.4093406,0.23829472,-9.576119,11.098083,8.980498,2.1199584,7.887515,-16.132265,-6.194373,-8.409048,14.574564,-15.043405,15.393921,16.129402,3.8096817,8.888812,0.8776735,-11.435396,7.3602996,0.5300919,9.313846,-6.878517,13.177418,5.036344,-5.2778068,5.0399404,10.132055,-10.897348,-14.231248,0.17202745,-17.247322,10.003871,9.303793,-12.086841,12.644975,2.0468216,-7.9258566,-3.9190218,-0.86397225,-6.868685,4.2834077,-9.729239,-7.356971,-12.392074,10.280774,11.846727,-2.3002808,3.6560242,6.019029,-14.424067,-8.081074,-9.289516,-10.614957,10.338407,3.6582382,-8.807969,10.64144,-7.6289816,-5.9315996,-4.989468,-6.724252,-10.768066,-10.454215,1.5791746,-5.250186,3.5976923,-15.251876,10.684102,10.267634,5.7621493,8.220065,7.291905,-8.577042,-0.058045924,5.4720497,8.930718,15.011864,-8.940317,-0.47455359,-3.8644671,1.148902,5.8245564,8.579218,2.9741213,-12.966792,5.835823,0.9485703,8.8687725,-3.381878,-12.594712,-17.05822,8.463131,-3.3828704,-8.923179,-11.361004,-9.8721485,-8.800393,-9.168554,-2.4467142,1.4340569,4.1690154,-13.780243,8.161925,-8.932304,12.508696,-10.509018,12.485557,-0.3611229,-9.975888,0.26643187,-13.5761,11.935648
SLR26,-1.4839156,-0.6398897,-1.779909,-2.717884,-5.056936,5.0707474,-0.21593145,4.085547,-2.2594182,-1.2130125,-0.68588555,1.4370098,-0.13252477,-0.32562315,2.0693069,-2.3946064,1.4411453,1.6783538,0.5101851,3.0546894,-0.5979458,-0.8944286,0.44671974,-1.118539,-1.3457911,-1.3083625,-2.1770513,-1.5102392,-1.7879758,-1.3765786,0.7140458,-2.0920944,-2.1937375,1.5203855,1.3177874,0.19956793,2.2260196,0.72342813,2.999507,-0.031318944,0.3289765,0.0966818,-0.8735156,-0.9873898,-1.4193945,1.7457058,1.8568699,1.6527498,1.2156379,1.5664629,1.4010698,1.8869511,1.836276,-1.7733892,-0.8335638,1.5400696,-1.2455361,0.83944345,-6.759523,-5.5006437,0.79363066,2.494621,-2.288623,-1.1211826,0.94457495,-2.051198,2.1107035,-1.058566,-3.4965463,-1.7170596,0.5386038,0.86694527,-0.10964302,-0.030797705,-2.028135,-0.14266546,-0.62309617,-2.1412919,-0.86668944,-0.5948286,-2.4354656,-0.03386228,-0.35766497,2.021086,-0.91427505,0.72172016,0.07650465,-1.5651776,1.9982349,0.08468828,0.20732586,-1.4956762,1.7434181,1.6357589,-1.4052031,-2.0253024,-1.2695162,0.2801335,0.033215616,1.6156749,-0.27726364,0.38986918,0.8951855,1.1111575,1.6299999,2.3554857,1.0959184,1.5528096,-3.2202306,-1.1354501,0.0214332,-1.2442162,1.8976806,-2.0254416,-1.8617887,0.15011379,-1.0946656,0.019191604,2.7762744,-2.2683244,3.026626
LS123,-2.9926908,9.4135685,7.64973,1.7551222,-8.723324,9.061022,2.8803203,0.95813537,0.1694635,3.1913667,-0.86060244,-6.7194147,5.5190306,6.529952,1.1600984,6.6689324,-11.590976,-4.8282814,-5.250802,9.655135,-7.970778,11.218211,12.004009,3.0186114,7.133513,0.4478786,-7.3383784,5.1684093,0.4174529,6.0698895,-5.070017,9.59382,4.5784764,-3.7764115,3.237588,6.5366473,-8.355998,-8.9076805,-1.5581625,-9.383052,5.656501,7.4893622,-8.285101,7.58872,0.059029903,-7.0387216,-2.4801745,-1.4105086,-3.6246555,3.8805566,-7.457707,-6.4526863,-9.601505,6.643895,7.7981596,-1.2002578,1.4348255,2.4704537,-4.9751887,-3.87031,-6.7883015,-7.628011,8.7201605,4.70334,-4.4867015,8.914679,-5.188494,-2.2395523,-2.5765812,-3.0945938,-7.391318,-7.639967,0.49296892,-4.1775484,3.8003361,-10.321213,7.8081074,7.1463137,5.1530757,5.1159067,5.7646585,-6.7704716,-1.8896418,4.721411,5.637165,9.933301,-6.583145,-1.2791283,-2.595815,1.7582358,3.8650842,4.8809485,2.2322319,-9.069542,3.7457633,1.3031073,6.8373876,-2.823536,-8.241389,-11.7774315,4.770857,-4.651562,-5.150419,-7.6353626,-5.083801,-8.185567,-5.3706074,-1.5675975,2.4896717,3.5045524,-9.057947,5.0109215,-6.689892,9.114469,-8.019605,8.832035,-1.614784,-6.756782,-0.35258073,-9.300736,7.877409
DMS 454,-4.5119853,-7.784805,-7.7113247,-8.652772,-9.129434,12.58941,0.098772936,12.322308,-4.5622225,-3.6823645,-3.037259,6.686486,-5.295913,-3.7251008,4.1372447,-9.931666,9.574958,6.2676234,3.8645425,3.638338,5.0853972,-6.9362416,-3.913917,-4.3391213,-6.2107315,-4.3328257,-4.193819,-6.132542,-5.838179,-7.694075,3.6472535,-10.429276,-8.731335,4.854448,3.5326047,-3.137886,9.333604,7.0924134,9.519367,6.7226253,-3.8670928,-1.7716557,2.691408,-7.3152146,-6.3531213,5.670206,5.380426,5.5265665,6.8791323,3.9582062,6.8345175,8.605536,7.9768395,-8.857216,-5.8201094,6.624115,-7.5790787,-1.8163747,-9.999287,-14.4229145,4.932395,11.033248,-10.186563,-5.767346,6.163761,-8.339482,8.1407795,-2.6200888,-10.397415,-2.3376539,4.4939027,5.489804,-2.4853363,2.0413918,-6.6645927,4.927072,-4.1573143,-9.54795,-3.438118,-4.5833073,-8.62301,0.87846375,-4.501943,4.433429,-5.77108,-4.4288044,1.4939166,-5.498542,8.217975,-0.9036646,-1.0190682,-7.6121063,3.3210201,9.726405,-6.8130617,-5.344489,-6.4675183,2.1854217,4.1334634,10.7179985,-5.688858,2.3398504,6.149527,7.183975,8.483726,8.060144,6.5273676,5.5474567,-10.386343,-3.007854,5.427763,-6.2714024,7.963356,-9.999332,-3.591024,-3.2117739,-3.7127185,4.7337365,9.045019,-3.3151631,7.8634357
JHOS-2,-2.073295,-3.9435422,-4.885206,-4.333958,-7.833137,8.938394,0.32049456,7.725083,-5.057434,-2.452268,-0.91645694,3.4047537,-2.2964544,-0.8990831,2.7125676,-5.897039,5.3318825,3.8671155,1.1438138,3.721701,0.40707624,-2.2629547,-0.97700083,-1.7706014,-3.6541102,-1.4726087,-3.0732732,-1.8055036,-3.628081,-4.0695677,1.7871403,-5.434833,-5.888629,3.2098022,2.1234112,-0.14519472,5.5072594,2.747393,5.9642057,2.52768,-0.67490715,-0.41548523,0.3241289,-2.7483408,-3.4962087,3.8345976,3.4098623,2.9078426,2.772336,1.6926426,3.881981,4.7369623,4.4927206,-4.463309,-3.1855752,3.1613038,-3.9301908,0.005597284,-8.507889,-11.37096,1.1457932,5.926931,-6.0567045,-4.4469624,1.7499162,-5.1173043,4.4799876,-3.110012,-8.160136,-2.1586277,2.171051,3.8817756,-1.4022362,0.5614791,-3.8523495,0.52272636,-2.5487602,-5.6631393,-2.1568294,-0.8285014,-5.881718,0.56767637,-1.7460283,2.63022,-1.7005991,-0.970338,0.96546924,-2.1592138,4.4523177,0.61352265,0.4205025,-3.7021937,2.5479372,5.0791006,-3.1067533,-2.9339962,-3.8772438,1.9886504,1.9459904,4.8460836,-1.934175,1.9936918,1.841891,3.4333432,4.9634237,5.776593,4.159623,2.0035837,-6.147203,-2.249869,1.8938104,-2.826603,5.4060335,-5.5636125,-2.558133,-1.5129766,-1.6168259,2.668679,5.542307,-2.8929508,4.889834
HuH-6 Clone 5,-2.267633,-3.761739,-2.635845,-2.7869153,-2.214138,5.874604,1.0252459,5.367869,-1.2616727,-0.21740165,-1.8219793,2.5645738,-4.4130225,-1.6324338,-0.12334448,-4.485349,4.3502865,2.3845787,1.8946615,0.21671574,3.968341,-1.8759811,-1.6177926,-0.7205142,-2.1936114,-1.3614308,-2.4614978,-1.1173716,-2.2638004,-3.2125714,1.4703455,-4.074178,-2.9937289,1.0372103,1.805378,-1.8364081,3.4936044,3.858384,3.5056953,5.0309253,-3.0605714,-0.82339036,1.9015921,-4.1905327,-3.4775584,0.9600639,1.3743544,1.3624024,3.2100263,2.3555365,2.0297754,3.1767502,3.13616,-4.4906836,-2.9003649,2.7229471,-4.7818975,-3.3811479,2.3006885,-5.0139008,1.7043266,4.4451385,-3.3904817,-1.4410137,2.8567824,-2.611005,3.1508374,-0.56354755,-4.36726,0.30855745,1.9614595,2.321595,-2.4285836,1.1244457,-2.3494806,2.7045739,-1.4703183,-3.4846742,-0.33194265,-2.1198893,-2.3847246,-0.51179045,-3.0951507,0.978306,-2.5979617,-3.7991617,0.07919654,-2.613342,3.343899,-0.37236813,-0.9176227,-3.9716148,0.63837755,4.1277785,-3.2057402,-1.4181769,-2.3733928,0.9466308,1.9757596,4.3808255,-3.576435,-0.23014876,3.1554031,3.145831,4.266547,2.114831,3.2147584,1.8518076,-3.8877368,-0.70866764,3.5472374,-2.3076696,3.1588893,-3.9381638,-1.8087803,-1.3962164,-2.5246716,3.8927839,3.6444693,-1.4214876,3.7777677
NCI-H226,-2.5598114,-4.4943852,-3.9790623,-4.8728037,-6.0622683,8.144832,0.6351941,7.678134,-3.1409178,-1.5959119,-1.7373292,4.3196673,-3.0243173,-1.3573388,2.3276505,-5.7201924,5.5363503,3.6384895,1.8585403,2.31086,3.66156,-3.9774647,-1.915768,-1.7147932,-3.6089725,-2.196497,-3.1935678,-3.464464,-3.345493,-3.9995015,1.7800974,-6.1887493,-4.770728,2.56526,1.681899,-1.1838148,5.365931,4.4008408,5.5382566,4.2132764,-1.9062171,-0.70222896,1.1363548,-4.5276012,-4.2100554,3.2226112,2.9187682,2.64462,4.6676188,2.6074977,3.8036807,5.140685,4.7472777,-5.5395727,-3.7329347,3.8450282,-5.0378222,-0.5420658,-6.3204646,-9.643578,2.2656868,6.7716165,-6.5747895,-3.2113335,3.5205781,-5.482943,4.7880096,-1.6323568,-7.5612044,-2.2308798,1.9894506,4.085667,-2.8371043,0.64334345,-3.4152281,2.167721,-2.6617866,-5.924926,-2.5086613,-2.3948038,-4.3281517,-0.017734457,-2.8908741,3.8419273,-2.7527761,-2.4931688,0.31635395,-3.6564286,4.8706903,0.0068891346,0.14355978,-4.6079335,2.2975733,6.2908497,-3.6046085,-2.9925096,-3.9048963,1.3365513,2.035942,6.644915,-2.8533664,0.68935215,3.5869265,3.783693,5.6236773,4.6225076,4.6372433,2.735842,-6.316547,-1.4502591,3.3001118,-4.040541,4.6138167,-6.1575823,-2.4224808,-1.5100775,-1.9390602,2.7524247,4.906343,-2.9982378,5.037487
NCI-H1373,-0.95008266,5.576668,2.770396,-0.2126468,-5.188307,3.675226,0.36490718,0.8246531,-1.4937716,0.10200571,0.20768683,-3.4042628,4.242715,2.3418252,1.0933976,2.3361478,-5.969286,-1.352131,-2.4336848,6.321729,-7.2938094,6.064279,7.009005,0.63896567,2.922186,-0.17898464,-3.5920234,2.3960104,-0.21649706,3.2244446,-2.4048426,5.2061687,1.1496364,-0.7870636,1.6041112,4.2047486,-3.57416,-5.7051625,0.11241932,-6.833619,4.0855618,4.0184264,-4.6863966,5.3521433,0.49741736,-1.8587209,-0.47416967,0.14383969,-2.489317,0.8064685,-3.0777473,-2.6406198,-4.2607207,4.120363,4.310367,-0.6569508,2.2678802,0.3668261,-5.5707784,-3.4947524,-2.5874257,-3.85724,4.052175,1.8117902,-2.7272851,3.4959335,-1.8945007,-2.2287135,-2.473268,-2.5726104,-3.6312447,-4.749635,2.4116528,-1.6931053,0.4609312,-5.7034883,4.4075665,2.9831417,2.5085812,3.8155441,0.8234842,-2.0129194,1.0184036,1.4538668,3.4104228,6.1441283,-2.0147355,0.20825376,-1.094678,0.71821177,1.7498521,2.9211092,1.6184546,-6.0779104,1.5677102,-1.0241936,3.1518815,-1.5159429,-4.133943,-7.1760345,3.353249,-1.0394431,-3.6828594,-4.005439,-3.4360836,-2.362457,-3.8032312,-0.36847743,0.07843118,0.6548827,-5.605805,3.117888,-2.0131695,5.2123218,-4.2315345,5.0394297,-0.67162275,-4.698797,1.6466472,-5.482506,5.395338
NCI-H3255,-4.741851,-8.263229,-8.219997,-9.196547,-9.75559,13.346643,0.10520389,13.112726,-4.865082,-3.9587626,-3.180566,7.149216,-5.5935874,-3.9502609,4.4203897,-10.5936165,10.193197,6.6867843,4.1039376,3.8540888,5.381102,-7.399125,-4.174592,-4.6256976,-6.616672,-4.58866,-4.434809,-6.5361915,-6.1983314,-8.172039,3.8927736,-11.1082325,-9.325053,5.1864767,3.7166436,-3.2939465,9.941227,7.514642,10.146167,7.114443,-4.065786,-1.8931191,2.8484142,-7.7454457,-6.731105,6.077418,5.742916,5.884674,7.3067126,4.1762667,7.3074465,9.186433,8.508066,-9.394614,-6.2036724,7.039209,-8.028302,-1.8634434,-10.7722645,-15.403634,5.2113147,11.754942,-10.874188,-6.183272,6.525212,-8.914382,8.657649,-2.8295894,-11.100986,-2.5411394,4.7686553,5.8531823,-2.6266153,2.1602163,-7.0943546,5.197739,-4.4361887,-10.1789,-3.707006,-4.8555694,-9.209386,0.96640223,-4.758757,4.713006,-6.1187115,-4.6718593,1.593961,-5.808977,8.748399,-0.9496026,-1.0527934,-8.07431,3.551397,10.3657675,-7.2257094,-5.6834197,-6.920496,2.3420944,4.389678,11.416504,-6.0242023,2.536667,6.50333,7.613396,9.014667,8.6393175,6.940229,5.868923,-11.054725,-3.2311296,5.747911,-6.6691027,8.498959,-10.65233,-3.802449,-3.41624,-3.8933525,4.9976363,9.604033,-3.5356004,8.32606
PK-1,-0.3467046,1.2098943,0.17875779,0.11142039,-3.4290993,3.3183286,0.56252444,1.3846006,-1.718859,0.13181901,0.118582934,-0.46600813,0.65444636,1.3015131,0.3069428,-0.1976662,-0.7453978,-0.1452589,-0.8930184,2.269704,-2.0739086,2.088558,1.3674423,0.79415286,0.3418993,0.21330495,-1.5341401,1.5040523,-0.4910792,0.36868572,-0.28552926,0.9378276,0.035007,0.18028855,0.8059609,1.2934145,-0.32919377,-1.0783098,0.50041234,-1.2025028,1.0765442,0.49882928,-1.3581117,0.94401264,-0.30303225,-0.2838685,0.19293094,0.024559617,-0.7861295,0.84158444,-0.44478104,-0.35602,-0.42576835,0.29455867,0.36118576,-0.16053519,-0.16325673,0.30419633,-2.058087,-2.8943288,-1.2253658,-0.6046922,0.5276033,-0.48203337,-1.2728131,0.44791237,-0.088282846,-0.9825653,-1.8449659,-0.68803036,-0.49580845,-0.6336682,-0.17900202,-0.3200292,0.13080741,-1.8324827,0.44575834,0.2776949,0.2091445,1.1095648,0.18652289,-0.68713564,-0.023565564,0.4661417,0.97946334,1.1520554,-0.5138646,-0.012483426,0.18547943,0.51209646,0.5421601,0.41983283,0.8768606,-0.84986573,0.2781759,-0.33182806,0.16140178,0.41032022,-0.85848117,-1.7696806,0.51432854,-0.23193349,-0.819711,-0.8193698,-0.13450205,0.057724096,-0.25909904,-0.6450736,-0.6155576,-0.20056036,-0.9978095,0.56779253,0.12936875,0.5399506,-1.0732266,0.8254234,-0.5993694,0.20123158,0.8076793,-1.7277546,1.7351985
