,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15
YD-38,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
NCI-H1944,2.0371473,0.5707047,0.50048333,0.4506138,-0.87851846,0.3446975,-0.7013953,1.076591,1.3810457,0.44536212,-0.20998546,-0.1377446,2.0867038,-2.0008645,-1.4184182,-0.09001148
NCI-H520,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
Namalwa,-0.017993256,-0.26846635,0.105943546,0.8477793,-0.3003877,0.88642085,0.31394207,-0.07149452,0.81202245,0.59698266,-0.6940031,0.2005717,0.061843365,0.1319083,0.0138373375,0.026439762
PE/CA-PJ49,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
NU-DUL-1,0.49908853,-0.024418682,-0.042355374,0.5197638,-0.48006356,0.1979927,0.21329597,0.16752362,0.1280048,0.29672414,-0.05581747,0.21599351,0.5628916,-0.53215116,-0.17943996,-0.03165543
P3HR-1,0.059564456,-0.3010694,-0.41732985,0.05240929,-0.20638002,0.46736142,0.049997836,-0.176425,-0.011512607,0.6112374,-0.5040001,0.5644305,-0.15373528,-0.21806414,0.27662283,-0.16873932
QGP-1,-0.019854523,-0.08867404,-0.21369901,0.9535255,-0.7936704,0.35947254,0.28870496,0.3448885,-0.6738968,0.7524344,0.3160904,0.080215275,0.69109833,-0.4798364,0.21438012,-0.27801776
UM-RC-2,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
LS1034,0.64939404,-0.16899449,-0.11613967,0.63641053,-0.76831985,0.09135404,0.4024368,0.5580427,-0.1357729,0.5011863,0.063501894,0.10216081,0.7179531,-0.6229428,-0.29609472,-0.12763608
8305C,-0.096753106,-0.25825134,-0.185715,0.37256604,-0.24077818,0.29101348,0.38330355,-0.38387764,-0.09479067,0.2647186,-0.2650863,0.43227923,-0.10723075,0.022694662,0.2910344,-0.016136585
AsPC-1,1.7325863,0.44599435,0.6270764,0.5509306,-0.6612582,0.42946416,-0.43006524,0.69195926,1.6563865,0.22060713,-0.42836648,-0.09426957,1.6655558,-1.4777799,-1.2857087,0.08392746
RS-5,0.45252877,-0.16150998,-0.29189962,0.67363995,-0.067139715,-0.37644434,0.7782767,-0.37682694,-0.15738566,0.17412217,-0.9933078,0.6575198,0.12984286,0.3504967,0.15333605,0.1511907
KM-H2,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
KP-N-RT-BM-1,0.2051761,-0.5976284,0.007267654,0.16630028,-0.56997156,0.33549157,0.48028746,-0.342352,0.17106149,0.47275564,-0.76441,0.39626196,-0.0854425,-0.025983717,-0.028700918,-0.10591319
Li-7,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
LS123,0.64939404,-0.16899449,-0.11613967,0.63641053,-0.76831985,0.09135404,0.4024368,0.5580427,-0.1357729,0.5011863,0.063501894,0.10216081,0.7179531,-0.6229428,-0.29609472,-0.12763608
Lu-65,-0.0065753013,-0.7397967,-0.046719402,0.44650838,-0.5823852,0.9506214,0.36560732,-0.06605637,0.57834756,1.0444008,-1.1580877,0.33001608,-0.21375743,0.16370663,0.040163368,-0.21400733
RCC10RGB,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
LN-308,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
Caov-3,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
KNS-42,-0.22784838,-0.2765792,-0.456685,0.51241183,-0.075865805,0.22127971,0.5898872,-0.14529397,-0.2833577,0.26076564,-0.042219087,0.4565161,-0.33415353,0.23877405,0.45000023,0.041638948
NCI-H2405,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
OAW28,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
HuP-T4,0.4319821,-0.60834104,0.08425145,0.20052688,-0.6342822,0.38830623,0.46654272,-0.14734018,0.44665375,0.5307867,-0.87961596,0.33000243,0.038980365,-0.11675286,-0.24075747,-0.09158345
GMS-10,-0.37506717,-0.5714382,-0.53040534,0.41883078,-0.12410657,1.3906497,-0.05516836,0.0959512,0.6078901,1.4086623,-1.1630633,0.5288488,-0.5469661,0.23152103,0.4725367,-0.29348135
AN3-CA,-0.49551904,-1.0066295,-0.16728105,0.76050603,-0.42969707,1.7829077,0.3177105,0.07397616,1.1351346,1.7080812,-1.7761041,0.33713195,-0.70031404,0.68832916,0.29179186,-0.29438624
Hs 888.T,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
HCC1897,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
SU.86.86,0.49908853,-0.024418682,-0.042355374,0.5197638,-0.48006356,0.1979927,0.21329597,0.16752362,0.1280048,0.29672414,-0.05581747,0.21599351,0.5628916,-0.53215116,-0.17943996,-0.03165543
NUGC-2,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
UM-RC-6,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
AML-193,-0.34374243,0.279358,-0.6599792,1.2136276,0.13508657,0.28135297,0.46792072,0.4493348,-0.46025383,0.22546972,0.7989204,0.24248114,0.097920254,0.06578381,0.5904035,0.12926358
COLO 818,-0.14745255,-0.2650125,-0.33100802,0.74076736,-0.05660726,0.308669,0.5951065,-0.25949776,-0.0031314865,0.42435697,-0.6044216,0.49601787,-0.2139561,0.4150803,0.4013036,0.058179274
KPL-1,0.38503128,-0.4193508,-0.25243747,0.2411705,-0.48167306,0.056867927,0.46421987,-0.09433496,-0.16216615,0.4971149,-0.6225016,0.47416145,0.09888849,-0.1480454,0.020835131,-0.116602585
PK-1,0.49908853,-0.024418682,-0.042355374,0.5197638,-0.48006356,0.1979927,0.21329597,0.16752362,0.1280048,0.29672414,-0.05581747,0.21599351,0.5628916,-0.53215116,-0.17943996,-0.03165543
HCC1395,-0.37893426,-0.25921613,-0.5734346,1.275748,0.22989485,0.37096506,0.91835797,-0.056342304,0.024809465,0.5707854,-0.78371084,0.5375483,-0.4530913,0.97818846,0.64154863,0.17795928
T-47D,0.031928137,-0.30843782,-0.41242534,0.5026496,-0.12250097,0.0208444,0.6821692,-0.1712271,-0.24369372,0.25786108,-0.35870427,0.5148129,-0.21688004,0.2587047,0.3130386,0.060364798
OVCAR-8,0.49908853,-0.024418682,-0.042355374,0.5197638,-0.48006356,0.1979927,0.21329597,0.16752362,0.1280048,0.29672414,-0.05581747,0.21599351,0.5628916,-0.53215116,-0.17943996,-0.03165543
KP-N-YN,-0.05016883,0.3676934,-0.68084806,1.0932419,-0.1451573,0.4242009,0.039651364,0.7691269,-0.5141056,0.62413496,0.7655829,0.18830825,0.56271565,-0.501801,0.41666138,-0.10782698
A2058,-0.4069602,-0.60620034,-0.8107777,0.2647664,-0.0018046796,1.7726268,-0.40361837,0.344526,0.78177965,1.8789062,-1.4383812,0.64748675,-0.6933147,0.13718347,0.57707345,-0.4439139
639V,1.1914479,-1.0275872,0.1514325,-0.51480407,-1.405952,0.14593945,0.28342336,0.11945915,0.16093981,1.0102737,-1.3228868,0.34750992,0.46862403,-0.8535393,-0.75894934,-0.48494986
GA-10,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
G-401,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
PLC/PRF/5,-0.12128234,0.14110225,-0.70560837,1.0872577,0.4006134,-0.16908875,0.7915745,-0.035191715,-0.38676658,0.063838646,-0.11712073,0.59557354,-0.17053118,0.5764919,0.618157,0.2787406
NCI-H1876,0.37445962,0.058108628,0.2368638,0.9764612,-0.23137653,1.0394573,-0.024354339,0.25734192,1.3661638,0.59142923,-0.6615521,0.08273992,0.50147617,-0.2499298,-0.30735677,0.08584625
SNU-869,0.8746015,-0.49234718,-0.1679899,0.049002558,-1.2177261,0.2775261,-0.0044724643,0.56746536,-0.31326073,1.1383665,-0.4861006,0.22376263,0.83916104,-1.0835174,-0.4043436,-0.5295116
SK-MEL-1,0.03152652,-0.23543075,-0.46104383,0.5578411,-0.007559836,0.35913214,0.35259777,-0.18020767,0.07074419,0.63704383,-0.88229644,0.6184633,-0.15883346,0.25138986,0.37266058,-0.028653461
M059J,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
MOLT-13,0.9499092,0.24793866,0.30921257,0.6654135,-0.30966297,0.49341846,-0.102062225,0.2597245,1.2231996,0.23130725,-0.50407565,0.1274736,0.90225875,-0.7051036,-0.62383455,0.13189305
NCI-H2106,-0.37506717,-0.5714382,-0.53040534,0.41883078,-0.12410657,1.3906497,-0.05516836,0.0959512,0.6078901,1.4086623,-1.1630633,0.5288488,-0.5469661,0.23152103,0.4725367,-0.29348135
SW403,0.12572634,-0.22586235,-0.7086566,0.92375016,-0.8232198,0.27898377,0.3972282,1.0390121,-1.0238847,1.10902,0.49710482,0.11543465,0.5797272,-0.54784214,0.24828738,-0.39425308
Hs 281.T,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
CAL-29,0.031928137,-0.30843782,-0.41242534,0.5026496,-0.12250097,0.0208444,0.6821692,-0.1712271,-0.24369372,0.25786108,-0.35870427,0.5148129,-0.21688004,0.2587047,0.3130386,0.060364798
Hs 863.T,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
Mono-Mac-1,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
SNU-423,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
CML-T1,0.59760374,-0.26288116,-0.03066118,0.19266231,-0.41822872,0.6973623,-0.08800283,0.13568479,0.8215097,0.7252871,-0.8672363,0.3513539,0.29266924,-0.49627912,-0.29355067,-0.13252807
LN-229,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
HCC2218,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
OVCAR-4,-0.017993256,-0.26846635,0.105943546,0.8477793,-0.3003877,0.88642085,0.31394207,-0.07149452,0.81202245,0.59698266,-0.6940031,0.2005717,0.061843365,0.1319083,0.0138373375,0.026439762
LK-2,0.09248179,-0.13706324,0.023802489,0.66227245,-0.2514631,0.6137377,0.24375542,-0.12336996,0.5448884,0.39369512,-0.4434191,0.26730967,0.15118739,-0.063012116,0.027712226,0.036811583
RPMI-8402,0.710741,0.13468558,0.24425603,0.8926786,-0.24114862,0.98526907,-0.16345176,0.41136914,1.5587531,0.6423162,-0.83311987,0.10598433,0.7053647,-0.4605803,-0.5094704,0.07723128
SNU-C2B,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
MDA-MB-453,0.5093901,-0.2769293,-0.6447459,-0.16603118,-0.306392,0.3187736,-0.17770383,0.1563766,-0.1498006,0.93343675,-0.76463354,0.6861068,0.115966454,-0.58156157,0.12743433,-0.3287767
NCI-H358,0.7947825,0.7467693,-0.052895665,1.4765656,-0.9955088,0.43253708,-0.41085503,1.3693705,-0.32625222,0.86064225,1.0375888,-0.3304006,2.1076643,-1.6443243,-0.38305563,-0.32196626
SW48,0.75097346,-0.9458562,0.14379452,0.6089847,-0.68898964,0.10902563,1.0648178,-0.25841916,0.6541333,0.8357229,-2.2161295,0.50716525,-0.0020764023,0.5981247,-0.36956346,-0.019132793
BICR 56,-0.083495095,-0.4517982,-0.17554238,1.1995667,-0.09058462,0.4368681,0.91066337,-0.27370694,0.41597608,0.70534796,-1.4421812,0.49253604,-0.22596759,0.91770416,0.30875054,0.11807196
SH-SY5Y,0.12526031,-0.39276096,-0.27017033,0.2780047,-0.43871593,0.23101562,0.41518486,-0.09435618,-0.1970599,0.4665864,-0.3151197,0.40885332,-0.017605491,-0.13368252,0.14960726,-0.11736913
SNU-349,-0.061725363,-0.13737252,-0.64715827,1.0008261,0.003334105,0.37744173,0.46398583,0.17681408,-0.15830186,0.84671384,-0.72284925,0.5469772,-0.025173709,0.35292083,0.5005937,-0.048212036
NCI-H2342,0.36925942,0.14034858,-0.30318058,0.43375078,-0.09544435,0.825481,-0.37878492,0.33110398,0.6599164,0.74050826,-0.39814657,0.36756003,0.3878281,-0.6062501,-0.008082986,-0.11407569
SNU-407,0.83408946,-0.22077999,-0.63375616,-0.14957196,-0.8790586,0.5459988,-0.5859201,0.86371017,-0.3495054,1.4670751,-0.3862533,0.40969056,0.8044157,-1.3911786,-0.16617501,-0.65908027
YD-10B,0.5008216,0.22253203,0.1452585,0.71389115,-0.18531007,0.564448,-0.039123714,0.10891977,0.8892672,0.22147723,-0.25461754,0.17501235,0.6093229,-0.48226386,-0.26944852,0.117849246
FU-OV-1,-0.34374243,0.279358,-0.6599792,1.2136276,0.13508657,0.28135297,0.46792072,0.4493348,-0.46025383,0.22546972,0.7989204,0.24248114,0.097920254,0.06578381,0.5904035,0.12926358
697,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
EBC-1,0.112779364,-0.14678238,-0.27950567,0.60748404,-0.076445565,-0.04566753,0.5867081,-0.3838392,-0.15950726,0.19476856,-0.5762532,0.5548543,0.00019327551,0.2406311,0.29182416,0.093602344
NCI-H2085,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
C2BBe1,-0.18976592,-0.3383502,-0.5147116,0.49239814,-0.08587688,0.17427517,0.6699952,-0.06061402,-0.31850517,0.2790578,-0.0446489,0.46419606,-0.3916092,0.2742535,0.4332103,0.043306895
NCI-H1694,-0.27672368,-0.4618886,-0.17002247,0.56033504,-0.2732303,0.74855405,0.3951388,-0.26534894,0.26711482,0.6685111,-0.6749815,0.38817573,-0.2965373,0.27487558,0.32545978,-0.0779568
SJSA-1,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
LAMA-84,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
NCI-H1755,-0.096753106,-0.25825134,-0.185715,0.37256604,-0.24077818,0.29101348,0.38330355,-0.38387764,-0.09479067,0.2647186,-0.2650863,0.43227923,-0.10723075,0.022694662,0.2910344,-0.016136585
Hs 294T,-0.096753106,-0.25825134,-0.185715,0.37256604,-0.24077818,0.29101348,0.38330355,-0.38387764,-0.09479067,0.2647186,-0.2650863,0.43227923,-0.10723075,0.022694662,0.2910344,-0.016136585
WSU-DLCL2,-0.34374243,0.279358,-0.6599792,1.2136276,0.13508657,0.28135297,0.46792072,0.4493348,-0.46025383,0.22546972,0.7989204,0.24248114,0.097920254,0.06578381,0.5904035,0.12926358
U266B1,-0.09691049,-0.25755182,-0.37325606,0.24864063,-0.15598708,0.49072027,0.15111874,-0.2330364,-0.02177447,0.5291536,-0.39969534,0.51600087,-0.18211347,-0.069173425,0.35626653,-0.10857745
MHH-CALL-4,0.7947825,0.7467693,-0.052895665,1.4765656,-0.9955088,0.43253708,-0.41085503,1.3693705,-0.32625222,0.86064225,1.0375888,-0.3304006,2.1076643,-1.6443243,-0.38305563,-0.32196626
SUP-T11,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
SNU-620,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
DoHH2,-0.061725363,-0.13737252,-0.64715827,1.0008261,0.003334105,0.37744173,0.46398583,0.17681408,-0.15830186,0.84671384,-0.72284925,0.5469772,-0.025173709,0.35292083,0.5005937,-0.048212036
SNU-81,-0.055802774,-0.20265363,-0.85037374,0.84759927,-0.34106225,1.1333385,-0.24953094,0.8070111,-0.085557304,1.8054116,-0.7793993,0.4433271,0.24387026,-0.28368825,0.47369626,-0.49305746
HEC-108,-0.14524046,-0.11575656,-1.2061479,0.8394171,-0.6923021,1.8009816,-0.9698366,1.66655,-0.38327703,2.7293737,-0.31046763,0.2644753,0.63949585,-1.056208,0.56073284,-0.95966727
NCI-H1436,0.9499092,0.24793866,0.30921257,0.6654135,-0.30966297,0.49341846,-0.102062225,0.2597245,1.2231996,0.23130725,-0.50407565,0.1274736,0.90225875,-0.7051036,-0.62383455,0.13189305
BL-41,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
Mino,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
SNU-213,0.49908853,-0.024418682,-0.042355374,0.5197638,-0.48006356,0.1979927,0.21329597,0.16752362,0.1280048,0.29672414,-0.05581747,0.21599351,0.5628916,-0.53215116,-0.17943996,-0.03165543
WM266-4,-0.096753106,-0.25825134,-0.185715,0.37256604,-0.24077818,0.29101348,0.38330355,-0.38387764,-0.09479067,0.2647186,-0.2650863,0.43227923,-0.10723075,0.022694662,0.2910344,-0.016136585
RKO,-0.18135099,0.20925099,-1.237959,0.6812552,-0.056031466,0.61249995,-0.305761,0.91923535,-0.91173446,1.2389712,0.4551804,0.49075276,0.26081496,-0.5960345,0.7565478,-0.40005928
COLO 680N,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
MOG-G-UVW,-0.03740641,-0.28365198,-0.5622076,0.26319426,-0.043744802,0.64917016,0.032984614,-0.06670576,0.12284231,0.8494717,-0.7761478,0.62690413,-0.2505538,-0.006976256,0.40256214,-0.1685082
EC-GI-10,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
SLR21,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
DBTRG-05MG,0.15556075,-0.12402317,-0.29865545,0.65544856,-0.04289289,-0.114409536,0.6282383,-0.38383132,-0.17272079,0.18048649,-0.63978577,0.57988113,0.02212663,0.28512836,0.29198542,0.11600834
NCI-H2227,-0.1439318,-0.31140298,-0.23101205,0.38909802,-0.22693995,0.463463,0.32523495,-0.31309435,0.019234188,0.44014308,-0.4079069,0.44278404,-0.17654087,0.06454256,0.31723619,-0.05668159
NCI-H810,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
SNU-1,0.012453683,-0.06350504,-0.6945812,0.31942973,-0.31922182,0.65048444,-0.2734557,0.37272686,-0.40082532,1.0492263,-0.08832316,0.4627071,0.23983687,-0.60564405,0.40949225,-0.37551013
NCI-H1355,0.49908853,-0.024418682,-0.042355374,0.5197638,-0.48006356,0.1979927,0.21329597,0.16752362,0.1280048,0.29672414,-0.05581747,0.21599351,0.5628916,-0.53215116,-0.17943996,-0.03165543
HuT 78,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
GLC-82,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
KMS-18,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
Kuramochi,-0.111493684,-0.51000965,-0.5465437,1.4934108,0.19935015,0.78508174,0.85564697,0.063077,0.7303753,1.328438,-2.2028518,0.67656,-0.44006875,1.2943586,0.48248935,0.06809826
AM-38,-0.096753106,-0.25825134,-0.185715,0.37256604,-0.24077818,0.29101348,0.38330355,-0.38387764,-0.09479067,0.2647186,-0.2650863,0.43227923,-0.10723075,0.022694662,0.2910344,-0.016136585
SNU-245,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
MOLM-16,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
JHH-4,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
KP-3,-0.12978008,-0.3885186,-0.28479153,0.70141256,-0.13596806,0.93741,0.24640167,-0.026973099,0.5873426,0.9525211,-1.048001,0.4446446,-0.23260018,0.2982865,0.28252518,-0.09047674
Hs 698.T,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
NCI-H2228,-0.27672368,-0.4618886,-0.17002247,0.56033504,-0.2732303,0.74855405,0.3951388,-0.26534894,0.26711482,0.6685111,-0.6749815,0.38817573,-0.2965373,0.27487558,0.32545978,-0.0779568
SK-MEL-2,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
SK-N-AS,-0.14589104,-0.2901371,-0.44884962,0.3745425,-0.23440687,0.73485494,0.045226395,0.0028036535,0.016321197,0.85801595,-0.47527307,0.46809632,-0.12477863,-0.11484602,0.38222575,-0.21398552
SNU-1079,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
TT,0.15176167,-0.454353,-0.24633406,0.40119404,-0.5516672,0.14866379,0.5899238,0.017745227,-0.2958198,0.461799,-0.22940361,0.33406135,0.030519769,-0.08794602,0.10012886,-0.109800436
MHH-NB-11,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
COLO 783,-0.096753106,-0.25825134,-0.185715,0.37256604,-0.24077818,0.29101348,0.38330355,-0.38387764,-0.09479067,0.2647186,-0.2650863,0.43227923,-0.10723075,0.022694662,0.2910344,-0.016136585
D341 Med,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
SF8657,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
LS180,0.59865266,-0.29418993,-0.5174719,0.1336801,-0.98819053,0.48164615,-0.2850034,0.74643326,-0.55521566,1.3700027,-0.24006875,0.30419078,0.77658284,-1.1416694,-0.07067075,-0.61535794
HMCB,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
