,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15
LN-215,-0.3117127,0.23795603,0.9933443,-0.2451321,-1.019732,0.34273,0.08303744,0.19222239,-0.19354875,-1.0921139,-0.28181458,-0.082407065,-1.6127942,0.3011744,0.73563254,-1.2644559
HMCB,-0.37030905,1.085715,0.61579484,-0.7949258,-0.64582396,-1.0383826,-0.3241813,-0.6626847,-0.46083382,-0.014854234,1.4349881,-1.2018384,0.4656939,1.3835709,-2.1160045,0.23198609
SIG-M5,-0.5733564,-0.15647946,0.11186038,2.3631988,0.77698517,-0.4717584,-0.25795722,1.3077173,0.63444084,0.414702,1.6325703,-1.259664,-0.5208405,-1.9661615,-0.9733184,1.8114983
NCI-H441,-0.16766982,0.9445332,0.09623961,1.2987359,-0.3728746,-0.2747651,-0.7328493,0.6246483,0.50071377,0.31652611,-1.8023664,0.1877566,-0.12624195,0.049809568,1.633437,0.06812151
MDA-MB-436,-0.31191745,-0.101192236,0.7597585,-0.51160336,-0.20144464,0.25794515,-0.31985784,0.29197782,0.839878,0.7676333,0.18050653,-0.9185638,-0.14711384,-0.96450144,-1.1693456,-0.31232148
NCI-H146,-1.1171216,0.7071546,-2.258778,0.11779549,-0.7101246,1.2825326,-0.09034495,0.4305271,-0.048998546,-0.5653619,-1.3874576,-0.8662807,0.47764716,0.066000275,0.081370994,-0.17868498
MOLM-16,-0.024134783,1.4752207,0.57154375,0.49783492,0.7272097,0.45258656,-0.4002002,-0.17954415,-1.1336646,-0.39642853,0.339349,-1.983779,0.7799675,-0.4301576,0.31996566,1.0092559
CL-40,-1.8482218,0.41471687,0.08927104,0.13159351,1.3018214,-1.9384947,0.5041301,-1.347502,1.0718449,0.111782156,-2.1149976,2.0469062,-1.1207867,2.852992,1.0822409,0.5618085
PK-1,0.039721347,1.2830458,0.4855949,1.0927632,-0.37465188,-1.4175097,-0.14070305,0.6839469,-0.8498206,1.0968575,-0.8375941,1.1767606,0.22042055,1.1929483,-0.14282545,-0.11815965
RT-112,-0.626278,0.48893607,-0.61347514,1.0911105,-0.69314736,0.45858216,0.64524645,0.032772366,-0.43107957,0.7621662,1.2705257,2.0058508,0.22410873,1.4511794,0.34815437,0.006616056
KO52,-1.0002221,-0.9297055,0.29181522,1.6197485,0.69661725,0.6492306,-1.0951759,0.57185286,-0.38827437,0.6072395,0.9187994,-1.4174972,-0.48722944,-1.0219017,0.38281614,0.84201235
MDA-PCa-2b,1.8617848,0.011258226,-2.2157469,-0.16783942,-1.592952,-0.13533552,0.8906875,-1.2927414,1.7491834,0.025370818,0.8977165,0.14180967,-0.0404278,-1.5654653,-1.2902085,2.2320898
Hs 606.T,-0.50760067,-0.062597886,0.70182914,-2.2745535,-0.60089797,0.9107689,0.5985097,-0.042643193,0.25132346,0.7463746,-1.0949736,0.8228734,-0.6278181,0.09278105,-0.16589753,-1.2147954
Raji,0.17706214,-0.14690353,-0.6821795,-0.1399867,1.4320425,0.45754635,1.1302186,-0.5364929,-2.0581017,0.027018659,-0.2627932,0.5628159,-1.1205564,-1.1403004,1.1329163,-0.093216166
UOK101,0.09431696,0.57531977,1.6589001,0.17322269,-0.3536626,-0.3462866,-0.16169707,-0.22474208,0.2921615,-1.5929558,0.020742847,-0.41934168,-0.036706213,-0.59473085,0.81753886,-1.0107666
ECC10,0.062065136,1.0600852,-1.413855,-0.6911475,-0.24635543,0.035722688,0.5224241,0.902258,-1.3283452,-1.3901392,-1.342642,-0.8991727,-1.213842,1.4604144,0.8814061,0.8031003
Lu-99A,-0.93514925,-0.20119606,1.8239253,1.3424118,0.41589773,-0.15269573,-0.5060064,-0.03178472,-1.3559607,-0.56892645,-2.3006508,0.29482833,1.0303525,0.7610139,-0.81665087,-0.45237204
HCC1954,-0.68391544,-0.23079434,0.76708496,1.5684654,-0.18821979,-2.2327645,1.2407036,-0.4062807,0.7017099,-0.116213225,0.23405324,0.11559516,-0.61492044,2.2565584,0.89238906,0.6044256
TUHR10TKB,0.22994588,-0.097899154,1.5729817,0.19750044,-0.020147659,-0.44162038,-0.8744812,0.8315712,0.6458873,-1.2852097,0.41290814,-0.18029003,0.41671467,-1.8923875,0.4136539,-0.982951
Hs 343.T,-1.0622354,-0.30958223,0.3052101,-1.943063,-0.19696987,0.94268245,0.22683686,0.5509286,0.15056117,0.70143557,-0.75208455,0.9745614,0.10221626,-0.36272016,-0.84650433,-1.4210373
SNU-423,0.18536595,0.21362272,1.8152183,-0.76057726,-0.05719259,0.1244027,0.19702299,0.30789718,-0.2937198,-0.63910514,-0.34759653,0.4915837,0.049072463,-0.66607255,0.70301914,-0.86197627
DK-MG,-0.8680316,-1.4302948,0.26301828,-0.99576986,0.4739026,1.905441,0.21890505,-0.0698343,0.79700786,-0.38748312,0.59601986,0.74834543,-0.35266724,1.5385739,-1.298995,-1.1838024
T3M-4,-0.039136197,0.94147635,0.16620941,0.5356444,-0.23892206,-0.80710304,0.046439998,0.4746783,-0.2351958,2.0556386,-1.0816599,0.73576033,-0.39503834,0.7738408,-0.06645851,0.21913548
HCC1143,1.4981031,-0.067470476,0.43992454,-0.05225238,-0.1523878,-1.9639266,0.3989839,0.6334294,0.70352566,1.2364627,-0.10127686,-0.93803746,0.82611823,0.5368567,0.58280265,-1.4875787
Hs 737.T,-0.7344763,-0.302162,-0.11081171,-2.1243057,-0.3471493,0.7847104,0.23346096,0.40374827,0.17838202,0.41447958,-0.44974884,1.3322309,-0.5940892,-0.19686991,-1.0354737,-1.442288
YD-15,-0.07883569,-0.6636789,0.8993238,1.2908666,-0.16724113,0.40134397,-0.30259135,1.0133147,-0.84979117,1.1807297,0.7369802,0.7984934,1.3736345,1.3018169,0.3092412,0.15643442
HCC366,3.2229972,-0.2554852,0.31764734,-1.3941102,0.8205502,-1.8862582,-0.54060197,2.3137455,-1.3071827,0.86758804,0.48951775,-1.4586037,0.18445511,-1.1265305,1.1327957,-1.1623209
KYSE-520,0.39264193,0.14447501,0.77349585,-0.12425183,-1.0957887,-1.065034,1.6487919,-0.03913016,0.31693196,1.9202212,0.47039327,0.08493246,1.1572107,0.5125718,-0.9610304,-0.21418521
GCIY,0.7423607,0.5384034,0.4908182,0.6956097,-1.1579946,0.6265481,-1.8439679,-2.0189652,0.5663737,-0.73932767,1.3086399,0.650617,1.519696,-0.87762594,-0.65963894,-0.22962871
KMRC-1,-0.40984148,-0.33245856,1.2323794,-0.14417568,0.3074184,0.3313439,-0.7333622,0.76539665,0.25137287,-0.9579788,-0.039436135,0.18442558,-0.6123018,-1.513268,0.73369026,-1.3643143
KMS-18,0.028497547,-0.5192588,0.5734882,0.8842935,1.2003031,0.34876215,1.6461871,-0.24672936,-0.27192703,1.2308153,-0.41309392,-0.4659984,-0.3105551,-2.242325,2.3164105,0.014919858
Calu-3,-1.237691,-0.31900513,-0.95841,0.7306468,0.73112214,-0.4320837,0.12880045,-0.34680635,1.7523912,0.6387582,-0.6381934,0.17580426,3.368603,-2.0510514,-0.52454615,-0.36573446
SNU-1076,-1.6852798,-0.867705,-0.037160087,2.0825193,0.27900743,-0.74760216,1.5069885,0.4178079,0.7229944,0.9285607,0.23800711,0.74371856,0.5348934,1.1491804,0.06068764,-1.4781883
Hs 863.T,-0.85221964,-0.26065665,-0.06255566,-1.824453,-0.053198136,0.8760365,0.26017454,0.48869848,-0.1879278,0.37792227,-0.5350761,1.523463,-0.52473307,-0.16353124,-1.0347499,-1.723993
IM95,0.77009475,-1.2230681,-1.3101667,1.1018307,1.5751333,2.0782523,-2.2773616,-1.2546005,2.5150974,0.83743066,1.5877854,2.5536268,-0.36707002,1.1241803,-1.1238538,0.982808
NCI-H524,-0.19892491,0.52717656,-1.2242677,-0.602025,-0.8997042,1.7022185,0.05604939,-0.120266005,-0.68212354,-0.17940578,-1.2742583,-1.3340186,-0.11814147,0.77965945,-0.39272955,0.05527466
NCI-H226,0.008974692,-0.65346664,0.53295237,-0.5723083,0.048763573,-1.1256539,1.3120513,1.1593257,-0.82037365,-0.7541603,-1.5226439,0.09859534,0.09920301,-1.0000437,0.27366626,-0.16616333
SNU-840,-1.2275602,-1.2601377,0.3084909,1.4657907,-0.036681797,-0.7321994,1.5056055,0.32526484,0.39097947,0.003142707,-0.09325603,0.7464391,1.1315316,0.3546769,0.27343267,-1.6869056
Karpas-422,0.8348557,0.2861514,-0.32885367,-0.31219667,1.3721818,0.1508748,2.2960203,-1.0268115,-1.3464354,0.6634154,0.28143588,-0.39966252,1.0346111,-1.4631407,0.41817614,0.35023093
NCI-H660,0.3138095,1.1192576,-2.6708772,-0.58279884,-1.8410274,0.893216,-0.12205063,0.58503574,0.06349552,-1.0325471,-0.8512212,0.18202232,-0.084905736,-1.2897669,0.34238335,1.75069
NCI-H716,0.046118204,1.1098894,-0.88044566,-1.4403889,-1.262508,1.4447225,-2.9506617,-1.3526642,0.7241752,0.4823505,-1.3785937,-0.030556679,-1.7009327,-0.012257787,-0.58223975,-0.36425182
ECC12,-0.5278881,0.8047884,-1.3268156,-1.2818863,-0.7946063,1.3803623,-0.77911323,-1.4320499,0.65616,-1.8993737,-1.2111496,-1.0273217,-0.95182425,0.25488368,0.9274058,-0.3863488
MCF-7,-1.3382288,-1.1416167,-0.61834645,1.8962145,-0.47911355,-0.97104985,0.2740421,-1.6811988,1.2437979,-0.88230497,0.70058376,-0.8044498,-1.0093702,0.874734,-0.075838715,-0.82851
SNU-410,0.24826874,1.0139631,1.4194956,0.11775642,-0.2774281,-0.8676223,-0.66322166,0.15742221,-0.3422503,-0.022098567,-1.3627341,0.9434797,-1.2336657,0.0340297,-0.08113427,-0.6005895
JHH-1,0.15889917,-1.5445266,-0.03531615,-0.83854,0.34758312,-1.3055068,2.5729167,-1.9900528,1.7977283,-0.022843104,0.20539078,-0.17125595,2.74768,-0.3253267,0.44783726,1.2178322
SJSA-1,-0.39107394,-0.66415167,0.38684717,-1.2731675,-0.5212848,0.35402608,0.61225176,-0.33371678,-0.4823343,-0.5536598,0.058379587,0.68979824,-0.3776343,-0.53298885,-1.1047066,-0.8500451
ZR-75-30,-0.49336654,-0.98908967,-3.2363415,-0.3584488,-1.7966697,0.07154851,-1.4562328,-0.6132971,-0.27557307,0.21124943,0.4752485,0.7999885,-1.5250388,-1.4319235,0.6228354,-1.0402391
MUTZ-5,2.4932976,-0.4645017,-0.32983983,2.0641987,1.5501319,2.3669865,0.58484256,0.84111273,-1.7310665,0.18369429,1.8078293,-0.18052296,-0.30635744,-0.64493203,0.6655829,0.5871754
RCC10RGB,0.57255983,-0.56472677,1.2419103,0.19785248,-0.4580937,-1.0674254,-0.013931166,0.3466758,0.84659165,-1.2580798,0.2688259,0.41128257,1.0047473,-2.0577128,0.36387563,-1.1177595
Panc 05.04,-0.45952773,0.384273,-0.3549704,0.5439623,0.11480863,-1.4128948,0.07880266,0.45234385,0.92094064,1.2529713,-1.0822654,1.5952656,1.3571136,-1.1838169,-0.34431365,0.074731365
MOLP-2,-0.9277929,0.13590792,-0.5573327,0.17895406,1.5342767,1.259201,0.6203745,-0.37586725,0.46713367,0.62521064,-0.6020413,0.47340462,-2.656093,-1.465124,2.679425,-0.30318078
MOLT-4,2.0651395,-0.31593987,-0.77676475,1.6673236,-0.63948977,0.99452394,0.77804357,-1.1604378,-1.0365493,-0.19433895,0.6712676,-1.8593689,-0.4163931,0.14733985,-0.3392368,0.6988199
NCI-H2347,0.098546304,0.8467968,0.27779624,0.8640176,-1.5711975,0.9556934,0.19089594,0.38023764,0.5277608,0.67649335,-1.3862106,2.2033112,1.5964984,-1.013534,-0.0069706645,2.3074093
AGS,-1.1974627,-1.6895983,-0.62984145,0.7229372,-0.37293333,1.0027989,-2.0379434,-2.3241305,0.6485864,0.8929562,-0.2396681,2.5003557,1.7016743,2.0935707,-0.70309657,-0.49737966
Hs 895.T,-0.95638794,0.005596188,0.21019264,-1.8329686,0.3034514,1.1668706,0.40507868,0.47477105,0.17226674,0.17188692,-1.1430074,0.887758,0.107387796,-0.7497351,-0.36162034,-1.278475
HCC827 GR5,0.39944696,1.4739571,0.36542055,1.546608,-0.31327558,-1.606046,0.07327519,0.08666058,1.37959,-0.1735504,1.1824086,-0.44281858,1.47581,0.49819294,0.7253029,-0.24559641
OCI-AML-5,-1.3014127,0.06705104,1.0298574,1.7062945,0.16278936,1.3655081,-0.5547935,0.019553889,-0.1363863,1.0612092,1.5270169,-0.4505851,-0.67412305,-0.48438042,0.060351826,0.978222
SF126,0.42638928,-0.27784303,0.45499402,-0.6931151,0.39941174,1.636153,0.18800904,0.060820717,0.43039402,-0.8680475,0.3147681,0.582625,-0.88407385,-0.3436921,-0.89869446,-1.311742
NB1,-0.9741666,-0.6733759,-1.1915202,-0.7768845,-1.0462304,1.1631525,-0.61140835,-0.48830384,-1.3353455,-0.5667154,-0.3171543,-1.0370538,-1.1960106,0.54722553,-1.1901348,-0.9529448
MG-63,-0.9893,-0.23281302,0.26011896,-1.318128,0.5921114,0.7460028,0.12443055,-0.10292436,-0.4870488,0.042972393,-0.48243895,0.84836185,0.020528328,-0.8462433,-0.8560182,-0.8509064
OPM-2,-1.9156438,-0.78401405,-1.1820095,0.73463094,0.873424,1.0778029,-0.51360035,-0.83988744,1.643074,0.68720907,-0.8157274,-1.6057876,0.6179377,-2.084543,-0.23160358,0.13271454
Panc 08.13,-0.5688718,1.0173461,-0.22011156,1.151066,0.48276037,-0.94993204,-0.45424852,0.7965145,0.0790506,0.49170315,-1.2821829,1.2249284,1.3193967,-0.60697144,-0.21024035,0.078606986
HCC2279,0.060015928,0.58229125,1.6037644,-0.85798496,0.19796847,-1.4858398,0.56699,1.0025928,0.44689444,-0.6926106,-0.83209026,-0.07717985,-0.93127203,-0.026289752,1.3667231,0.069778375
WM88,-1.4454114,-1.3188617,-0.13351257,0.88884485,1.0809507,0.73861474,-2.4651194,0.54556847,-1.2391384,-1.2401686,1.9783996,0.5840279,-1.5514451,2.0554092,-0.7743799,-1.8924124
L-540,-1.1639491,-2.3769748,-0.078011915,0.35395953,0.54135674,0.5399507,0.0034678644,-0.67017484,0.40768066,0.304862,0.5199736,-0.08206525,-1.2110183,-1.786838,-0.6810257,0.18384929
DLD-1,-1.6273624,-0.3981874,0.24883056,1.4451336,0.3251486,-1.2938851,-0.8265967,-1.3395233,0.18425786,-0.06379264,-1.3101528,0.9055344,0.86985207,1.658217,-0.8660615,-0.06011629
CA46,0.8289949,0.44663227,-1.6316773,-0.47535875,0.59885633,1.4280298,0.6817992,0.5131788,-3.2751565,-0.50580996,-0.41747293,1.7119808,-2.0581765,-1.7166704,1.2811031,1.5892085
U-87MG ATCC,-0.3594333,0.25280493,1.5425307,-0.81572264,0.30368075,2.88284,-0.5444336,0.03728623,1.4011718,-0.17473626,0.57776034,0.6328929,-0.29624718,-0.14880125,-0.29533812,-0.1664249
NCI-H1435,-0.6755102,0.60864425,-0.43801987,0.699016,0.97966516,-0.7452448,-1.124452,-0.047882594,0.3897333,-0.70608705,0.5313039,0.840755,0.2898855,2.4372547,1.002614,0.60686344
HCC38,0.025970181,-0.20002723,0.5391278,1.0989133,-1.030979,-1.5423955,1.0787613,-0.80057204,0.7013417,-0.50764275,0.7533836,-0.062598355,1.3747633,1.7936312,-0.5140135,-0.4582799
ZR-75-1,0.776279,-0.5411551,-2.0804079,1.4305738,-0.31754038,-0.15322602,0.4539087,-1.0307686,1.2358186,-0.35027453,1.2354915,-0.41230708,-0.97922206,-0.53187215,-0.7224448,-0.5836073
LS411N,1.315182,-0.4995124,-0.2535024,0.5586782,2.1959524,1.474814,-0.08084176,-1.6075108,2.2957346,-0.35273558,2.2934594,1.5360457,-0.18500894,3.4870756,0.28172624,2.5162022
RCH-ACV,-0.33439553,-2.1833591,-0.57442516,2.6437652,0.69958115,0.674984,-1.5937264,0.8129645,-2.8773377,0.4837256,-0.43890572,-0.5079735,1.0033581,-0.4525734,-0.9019286,-0.16811922
TALL-1 [Human adult T-ALL],0.6764534,-0.8397299,-0.41120866,1.2147005,-1.0932747,0.0070694983,0.35407704,-1.2669896,-1.8334796,-0.59286565,0.3068586,-1.6995232,-1.5692536,-0.15665263,0.5208187,0.46912792
SUIT-2,0.66297567,1.778862,1.1671478,-0.037364077,0.06331027,-1.4956558,-1.3406295,-0.79682726,0.4429518,-0.30934727,-0.36377037,0.08504361,0.92500246,-0.36062807,-0.994371,0.7337367
NCI-N87,-1.577797,-0.7249434,-1.9411371,0.43268937,0.3831023,-0.42606592,0.6198125,-0.43981066,1.457377,2.0262277,-0.22750676,0.26088566,2.2703173,-0.6095595,-1.288168,-0.2544289
Evsa-T,2.5425844,0.06744207,-1.7634141,1.584137,0.21078742,0.8643267,-0.572728,-2.0768943,1.0021836,0.3596812,0.81359375,0.7067786,-1.7856493,0.6244308,-1.5791689,-1.0018269
COV318,-0.57613397,-1.6553928,-1.6352965,-0.57969606,-0.10814743,0.40825456,0.8905849,-1.2266309,-0.26007372,-0.031205885,-0.97594386,0.73521656,1.8619123,-1.3593497,-1.4932376,-0.60283047
TUHR14TKB,0.4956699,-0.6400508,0.6686029,0.1908851,-0.6819539,-1.254893,-0.5452581,-0.29909274,0.95039743,-1.591673,0.6369133,-0.0017591014,0.6693399,-2.0442827,0.16241227,-1.2089238
SW1271,0.51687896,-0.68735623,0.8042392,0.52150506,1.4542305,-0.09361137,-0.86289257,1.6013117,-0.8881256,-0.19773786,0.10271785,-0.60569185,1.0809765,0.12854993,-0.4237061,-1.3704602
NCI-H446,-0.52172893,0.048594557,-0.27461576,1.3429053,-1.254012,3.1388903,0.17994834,-1.0758213,0.6520503,0.2512887,-2.2677467,-0.05725401,0.5252863,1.7138076,-1.4918383,0.13008182
Hs 834.T,-0.75320554,-0.33505288,-0.20021774,-1.9076582,-0.45839244,0.6473369,0.47176135,0.44130805,0.23984483,0.5547025,-0.57796085,1.3855623,-0.0653452,-0.23903778,-0.9467033,-1.6524856
SW900,0.55538696,1.0600338,1.0980283,0.1937198,-0.7507219,-0.8969621,-0.26496387,0.26086688,0.9696553,0.9349563,-1.4815168,0.12050649,0.778183,-0.11704924,0.5059016,0.35526296
OCI-M1,0.42549235,1.2789756,0.60675615,-0.40338403,2.1425288,-0.17246827,-1.0030181,0.014977164,-0.7521865,0.08025665,-0.46604767,-2.625956,0.14232028,-0.6114968,1.1838319,-0.36985588
DMS 79,0.32817727,0.5065825,-1.7844609,-0.556844,-1.3297987,-0.11640238,1.4064783,0.8384745,-0.8579967,-1.2532179,-1.7381933,-0.90142804,-0.68763316,1.2376621,1.2834059,0.8494035
KMS-26,-1.518518,-0.95216894,-1.609828,0.2081072,0.7075595,2.3931832,-1.1447773,-0.85685843,0.6067294,1.6227142,-0.8298812,-0.22752966,-0.10390196,-2.166116,-0.47725922,-1.2447584
HCC202,-0.04227972,-0.69728774,-0.5001563,2.2216275,-1.4462903,-0.7186862,0.62055767,-2.5344496,1.5330963,-0.43000084,1.6468568,0.43078032,0.12899774,1.7177861,-0.14929566,0.54959095
SaOS-2,-0.58293504,-1.4842768,-0.039543107,-0.6429344,-0.6438276,0.59150416,-0.35778868,0.26627395,-0.15391505,-0.8758677,0.12239911,0.27970433,0.28588784,-0.26384464,-1.3623292,-0.17188366
YKG-1,-0.4014486,-0.098541856,1.3439175,-0.33190295,-0.47054404,2.1977565,-0.35604838,-1.0812836,1.241013,-0.7976644,0.9416826,-0.06575342,-0.102488026,2.8219116,-0.548744,0.72993475
OV-90,-0.34758863,1.1616664,-0.050618164,-1.08148,-0.35235405,-0.6031574,0.6129914,-1.743928,1.5262998,-0.2578573,-0.1583226,-0.39115822,0.714058,-0.0435707,0.17247513,0.2571068
JURL-MK1,-0.16826344,1.5141195,0.5468098,-0.009716229,0.8384342,0.7147516,-0.30308622,-0.30397052,-0.1321584,0.027311163,-0.0291324,-2.047959,0.9074,-0.57862103,0.5314119,0.7797322
CHL-1,-1.7997254,-0.6246355,-0.31652144,-1.7077347,-1.1365184,-1.2742685,-1.356393,-0.25893715,-0.44292438,0.47110924,1.3909891,-1.2707236,1.2615975,0.4315454,-2.3172748,1.1563275
NCI-H1618,-0.056492433,0.71307707,-2.1594124,0.20463704,-1.2245791,0.982411,0.18419696,0.17497349,-0.8698045,-0.93797505,-0.6635422,-0.58102936,-0.34355366,1.1573491,0.5944292,-0.21229275
KYSE-510,-1.3004413,-1.2556438,-0.99545175,0.982339,-0.5332381,0.80010873,-1.48574,-0.012060545,-0.85868466,0.9759526,1.5284454,1.3854768,-0.79909045,1.2551208,0.25204465,-0.86350256
HuCC-T1,1.4594506,0.8611671,1.2770869,1.5434278,0.69318455,-0.66205245,0.26192507,0.46550453,0.18919218,0.6985005,-2.8293555,1.6618562,1.297467,0.15818323,-0.39491114,-0.026944865
VCaP,-0.5248669,-1.2118773,-2.4546459,0.3965906,-0.5964988,0.49159178,-1.158217,-0.12297377,0.34521037,-0.6828175,0.18719923,-0.34935257,-0.23581776,-0.7031664,-0.33927178,0.5314885
RS-5,-0.13361694,0.34782892,-0.36518568,-2.8875966,-1.0821137,1.7272049,0.39714977,1.1821629,0.115346074,-0.24988802,-1.5120089,2.0581446,-0.9828244,-1.5120543,0.03566039,0.046033554
LAMA-84,-0.2722645,1.5638181,0.8639257,0.48387492,1.1184208,0.6581358,-0.48175812,0.15369119,-0.2485028,-0.40258405,0.0053514987,-2.0153334,0.4846088,-0.9226167,1.2053958,0.6391841
SNU-283,-0.61469907,0.52423966,-1.6162864,-1.0040728,0.6582615,-2.5222366,0.89356554,-0.8252005,1.6522421,0.24255124,0.79327744,-0.023922881,-0.47402412,-0.1493308,-0.58020127,1.0225078
UM-RC-2,0.82396066,0.8300539,1.0702841,0.7317347,-0.4873817,-0.80656916,-1.3293643,-0.8808011,0.5243121,-2.1268346,0.8934273,-1.0385919,-0.10714156,-0.47311524,0.47418755,-0.27429345
KNS-62,-1.5639744,0.31307185,-0.84166974,-0.7185083,-0.4572147,0.20359673,-0.33140174,1.6617187,-0.54428285,1.4541355,0.16305664,0.21535675,0.5014138,0.33592772,1.3993703,0.14234966
SLR24,0.3902721,0.3676022,1.403837,0.59732103,-0.41890323,-0.63204974,-0.042187538,-0.31980354,0.19398345,-1.8988304,-0.037028242,0.11663462,0.2846014,-0.85066444,1.0870728,-1.0708702
SNU-466,0.8424079,0.299621,0.0021153078,-0.35963482,-0.014941115,0.27406526,-0.4828117,0.41015542,-0.20650333,-0.8755167,2.213305,0.5493917,-0.43611798,0.8158138,-2.5606468,-2.103708
HMEL,-1.1373129,0.8663848,0.0027072802,0.9028773,-0.7717344,0.57444966,0.2993384,1.9429849,-0.21658732,0.70658964,-0.2858785,0.41972187,-1.0973028,1.5607665,1.3500098,-1.7361913
NH-6,-0.82378244,-0.89570194,-1.3723731,-1.0369328,-1.8748294,1.2864381,-0.1217966,-0.10197534,-0.9226843,-0.26942506,-0.96982574,-0.8489136,-0.9511398,0.32224518,-1.2424405,-0.93598443
SU-DHL-10,2.2729905,0.16914469,-0.4794152,1.2002083,1.5972261,1.5520668,0.59895784,-1.0636398,-2.0332499,-0.21262367,-1.2566302,1.307416,-1.5000582,-0.77538234,0.5836434,0.49403864
RPMI-7951,-0.97972155,-0.30377698,0.12076133,-0.5594434,0.6136451,0.9974137,-0.47818005,1.5523839,-0.4873907,-0.9141399,-0.044008903,0.6232291,-1.6740351,-0.803245,-1.1158121,-0.6453386
MHH-CALL-3,-0.09795609,-0.32422036,-0.35402521,2.2435052,0.63024557,0.29177487,0.3232812,0.99504393,-2.7712626,0.1532659,0.57231295,-0.9359186,0.39324576,-1.3689647,0.23153377,0.10389397
NU-DHL-1,0.84398115,-0.034583706,1.0938138,1.2294225,1.163605,-0.5964487,0.10410033,-0.4870246,-2.1423242,0.75871086,-1.157179,0.67661583,-1.2264867,-1.3811448,1.0853162,0.75825065
JHH-7,-0.87600464,0.43334314,-0.40957367,-2.4506896,-0.52277136,-0.9534716,-1.1123556,-1.9998566,0.2624441,-0.74957705,0.9753732,-0.4504144,-0.016003989,-0.488544,0.6046874,0.8089159
NCI-H1963,-0.15818945,0.6858486,-1.8316702,-0.116878115,-1.1087725,1.486894,0.14029524,0.29843983,-1.0894265,-0.73124915,-1.2853304,-1.0865154,0.35024565,0.9984918,0.3674342,-0.15273719
NCI-H1437,0.19809428,0.3486752,-0.39327493,0.9153087,-0.8741459,-1.1892647,0.38272,-0.94435686,1.9045213,0.56620234,0.7570463,-0.71735907,-0.7376866,-0.051758453,0.7024863,0.0034331307
Hs 819.T,-0.7879734,-0.61175275,-0.11790223,-1.9871686,-0.40207925,0.62977296,0.7886502,0.17036803,0.40339735,1.0966657,-0.65155184,1.1806251,0.1308286,-0.6523878,-1.0600963,-1.3625419
NUGC-2,-0.28511405,0.36696845,-0.05673974,0.33709243,-0.58758914,-0.91835004,1.2095814,0.419294,-0.3458619,0.88051283,0.5625124,1.3065104,-0.3138877,1.1709042,-0.12558365,-1.0844098
TC-71,-0.7481864,0.87309694,-0.47939056,-1.4636554,0.052765846,0.8380356,0.6330489,-0.5235625,-0.57086676,0.95589375,0.47078574,-0.85729754,-0.16899453,1.3099059,-0.7881002,1.0479512
NCI-H1836,0.021612776,1.0268729,-1.9450883,-0.7980375,-0.45905,0.28866982,0.8615248,0.3975427,-0.51046926,-1.4828157,-1.9225456,-1.0486544,-0.9209688,1.0404385,1.8170053,1.0361603
SNU-478,0.69058704,0.42130682,-0.22608043,0.29276124,-0.56629604,-0.30998614,-0.65801454,-0.5736094,1.3151045,1.821835,1.2512414,0.9353092,0.4340132,-0.5786753,0.017431935,-0.9408832
22Rv1,0.14772755,-1.2577604,-1.8107034,0.039190628,0.6491337,1.6893805,-1.631878,-0.6539507,0.36763766,-1.810221,2.3874156,0.66904396,-1.4164462,1.4351283,1.2431068,1.0708228
KMS-34,-1.0051507,0.40812883,-0.5570119,0.030932887,0.7473392,1.3100363,0.36969933,-0.6317555,0.32748285,0.5998429,-0.73010814,-0.71865284,-1.4538357,-0.5363998,1.400646,-0.1032202
SK-RC-31,-0.23700173,0.38633287,1.2121183,-0.3350843,-0.034043957,0.582525,-0.738279,-0.03724832,0.52991784,-1.8087391,-0.7101411,0.20241621,-1.1631614,-0.8019876,2.033804,-1.1853396
VMRC-RCW,-0.53712374,-0.035683434,0.26738745,-0.46049052,0.38924262,0.670671,-0.61808735,-0.09045293,1.3302099,-1.2119967,-0.6418404,0.1357474,0.15004319,-1.8468407,0.8642457,-1.1347046
SK-LMS-1,-0.44418007,0.37701783,2.092753,-1.1425185,-0.6584382,1.3720249,0.27282,-0.38050053,0.669397,1.0077051,0.21290864,1.1310551,0.78391343,0.51220524,-0.29602507,0.8874639
UACC-893,-0.8328786,-0.6690418,-0.5484537,2.2473161,-1.4439269,-0.71055144,0.67140985,-2.2617567,1.1940458,-0.38717857,0.8841303,1.108989,-0.30463395,1.6321064,0.4926015,-0.04265718
SNU-5,-0.7338168,0.034403905,-0.67002255,-1.2691991,0.4025294,-0.20723644,-1.8487091,-0.20892653,1.5009712,1.5272582,0.8923608,-0.16511852,2.4074347,-2.520765,-1.5491693,0.17020002
JHUEM-3,0.75667334,0.8771049,0.5618364,0.0660043,-0.426549,-0.79425174,0.47342238,0.48809826,0.73023075,-1.2314415,-0.33106855,0.55985236,1.4947538,-0.8893553,1.3132453,-0.7929231
NCI-H510A,-1.0766242,-0.8054003,-2.171535,-0.30775526,-1.1363624,1.4177836,0.348265,-0.20903718,1.1234987,-0.7697045,-1.5157561,-0.33182633,1.4240092,0.6553963,0.76133937,2.6164412
SW1088,-0.18129031,0.3498336,1.2977047,-1.321036,-0.41234913,0.3392692,-0.10086362,-0.29043567,0.2028921,-0.7665545,0.123232275,0.19748452,-1.4425788,0.22750646,-0.03399558,-0.78781325
