,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15
NCI-H2172,59.044716,8.3368635,-9.35866,24.357588,14.458169,21.352823,-87.746254,47.249615,65.65723,-88.48988,57.371128,-10.100771,-65.6808,76.88614,-52.61439,11.385105
KOPN-8,-0.6986818,-10.8447,-8.368988,-9.372149,-4.081475,-20.721178,23.76678,-13.176733,-19.545918,22.658298,-8.689747,4.201481,23.68097,-27.368725,14.233673,-4.870395
SW1088,40.95633,1.337969,-12.586264,9.520125,7.3478594,11.034145,-56.13128,30.604939,41.786922,-61.68005,40.993515,-9.907504,-44.00999,53.85153,-38.89044,9.710932
Detroit 562,-1.175713,-14.16203,-11.059311,-12.141517,-5.2890067,-27.568998,31.66904,-17.118767,-25.75178,29.859539,-12.134931,5.5838857,31.590664,-35.7066,18.753105,-6.1012425
GCT,15.286424,0.05397802,-4.8883004,4.0635285,4.157257,5.606362,-15.361346,5.288139,9.111845,-17.707314,12.042072,-0.14488353,-14.256739,13.093925,-11.800048,0.3227688
BxPC-3,6.0974092,0.0077816173,2.8634899,2.6745257,-0.50583375,-6.8338156,-4.434863,1.110864,1.176393,-2.389818,4.896535,1.9713395,2.5546403,1.0143069,0.7712617,-4.5305557
CHP-212,0.9330762,-9.449823,-9.805867,-7.0509934,-2.9895017,-16.576199,18.233349,-10.07003,-14.526849,16.236681,-7.08175,3.8295708,17.262299,-19.757607,9.988764,-1.3902829
HEK TE,0.6913596,-9.473356,-7.1975393,-6.459752,-2.8715258,-16.567118,19.596924,-10.64707,-15.91132,17.957434,-7.7861814,3.9224324,18.804401,-21.987217,11.605824,-3.3974278
PE/CA-PJ15,0.29387486,-15.188323,-13.545774,-12.258315,-3.1193235,-25.517097,30.86858,-20.276047,-27.772062,29.15488,-10.792056,7.5768023,29.17819,-38.626785,17.938585,-7.634915
WSU-DLCL2,15.515244,2.3522863,-2.0187547,7.4413705,4.0222306,7.1256204,-21.903587,11.097441,16.101767,-21.712284,14.29473,-1.8922698,-17.215824,18.558651,-13.536965,2.4139402
EWS-502,-1.2799064,-13.769843,-10.8199835,-11.805211,-5.0777435,-26.768442,30.829782,-16.75703,-25.119686,29.126982,-11.80543,5.5070586,30.73233,-34.89852,18.201971,-5.977963
CAL-78,-1.2284473,-13.300198,-10.375412,-11.52243,-5.2233944,-26.169516,29.822712,-15.889049,-24.036633,28.09646,-11.446479,5.0600176,29.90598,-33.304356,17.55061,-5.5427833
HARA [Human squamous cell lung carcinoma],13.473839,-0.12742835,-5.5627875,3.2010918,3.3617377,4.6324577,-15.461162,6.8194776,10.412548,-18.227491,10.6460085,-1.8254158,-14.012455,14.248355,-11.145953,2.3487413
Mino,-1.2478002,-14.323188,-11.234717,-12.32492,-5.315342,-27.859617,32.049694,-17.407948,-26.123173,30.240276,-12.248633,5.6975594,31.948263,-36.22528,18.93339,-6.23441
SNU-213,23.247355,2.9791636,-2.6536124,10.614807,10.391083,13.050606,-27.1624,7.3061457,14.354505,-26.991291,16.73235,3.4551966,-24.640926,18.268837,-15.712639,-1.9573889
NCI-H1395,12.489251,-1.009727,-3.8348937,2.2733006,-0.17368034,0.17519432,-16.623533,11.3711195,15.453762,-18.290571,11.227321,-5.4890127,-11.265789,17.60542,-10.693484,5.1557794
SNU-1272,21.119404,1.4504097,-4.3747106,6.0347266,1.7958575,4.5872955,-32.198734,19.510052,27.271296,-33.270184,22.257969,-7.795848,-22.858276,31.601612,-20.583672,6.962052
SNU-466,3.4513805,-0.055102803,-0.006781526,0.31263745,-0.34519315,-2.8363395,-6.0317383,3.7098377,5.0353894,-6.062641,5.194344,-1.345192,-1.5904944,5.6822124,-3.459935,0.18825015
NCI-H2030,2.1396747,-3.1446102,-0.06685193,-2.1308548,0.50432944,-5.674332,5.705951,-6.292431,-7.5424905,6.6254663,-0.94949055,2.7846098,6.5674124,-10.272338,4.6715927,-5.580529
H4,20.267952,2.893434,-2.7761505,5.436125,1.3339753,2.34469,-34.179417,20.39476,28.292381,-34.144142,24.106457,-7.0410604,-22.058868,32.794823,-20.66609,6.51068
HCC1395,-1.222447,-13.811711,-10.8145485,-11.859519,-5.214008,-26.924915,30.87315,-16.618753,-25.024353,29.099371,-11.838002,5.389812,30.838049,-34.709015,18.215567,-5.8540215
Panc 02.13,38.343327,3.6513894,-8.194548,14.235591,9.838963,15.852593,-53.71745,28.08607,39.597095,-55.428196,35.217182,-6.5295987,-42.830284,47.82946,-33.904594,7.47603
Hs 611.T,-1.2384884,-13.35695,-10.582212,-11.44865,-5.160765,-26.080088,29.961905,-16.03984,-24.16885,28.244177,-11.533891,5.2058053,29.937805,-33.57146,17.523651,-5.4719806
BICR 56,1.01206,-13.099107,-8.90864,-9.344885,-2.8678906,-23.38128,27.947083,-17.029198,-24.524626,26.422598,-10.824671,6.835464,26.972992,-34.30287,17.915956,-7.2650065
AGS,-1.1802756,-14.154856,-11.067956,-12.134814,-5.2470074,-27.511105,31.64105,-17.157635,-25.769543,29.84559,-12.107597,5.611345,31.540047,-35.733303,18.727919,-6.1377773
HuTu 80,-1.7137234,-14.839279,-11.500706,-13.013988,-6.0547657,-30.043327,33.600266,-17.892735,-27.007475,31.661238,-12.7877445,5.6771545,33.78598,-37.57651,19.642086,-6.476491
JHH-6,25.22216,2.0939782,-5.595307,9.374783,5.181917,8.847537,-35.73121,19.739157,27.635239,-37.302284,24.395494,-5.59671,-27.61636,32.82284,-23.203714,5.887462
NCI-H508,4.131025,-0.6822364,-2.562516,-1.3227681,0.25251704,-0.8238438,-5.0006437,1.9950101,2.9253182,-6.144328,4.669317,-0.8698345,-3.2636857,5.2324114,-4.10937,0.52965796
NCI-H1703,2.658996,-10.218141,-10.006142,-7.822638,-1.7392324,-15.953681,18.50416,-11.992053,-16.724161,16.159443,-6.3612633,4.9343505,16.749184,-21.795704,11.1144285,-3.2631867
OVTOKO,26.991688,1.815401,-6.9815288,7.413523,3.3971882,7.0977263,-38.91391,22.988482,31.679092,-41.509888,27.019588,-8.686937,-29.348734,38.16704,-26.60907,8.3347025
BICR 22,-1.1536047,-14.134893,-11.057768,-12.159574,-5.2936726,-27.456936,31.538973,-17.091185,-25.668415,29.742313,-12.021359,5.5361977,31.457392,-35.570187,18.646336,-6.1120954
SNU-81,-1.2079612,-14.212583,-11.174529,-12.238912,-5.325773,-27.616796,31.742718,-17.201752,-25.824326,29.944204,-12.116583,5.5924244,31.659473,-35.812946,18.73205,-6.1110234
HCC2157,-0.81910074,-12.321433,-9.114808,-9.960792,-3.8908226,-24.077402,28.430681,-15.965103,-23.676338,26.719181,-10.94231,5.703267,27.909357,-32.6359,16.6516,-6.1435547
HDQ-P1,-0.34927112,-7.868681,-4.533775,-8.782672,-6.1002502,-22.338678,16.990301,-6.6758394,-11.785201,15.701734,-6.0632515,1.1569471,21.570787,-16.14021,11.440553,-2.4032779
PE/CA-PJ41 (clone D2),-0.6116654,-10.441718,-7.105642,-7.2954483,-3.5424223,-19.322466,22.672916,-12.226494,-18.164745,21.592665,-9.067392,4.186674,22.50194,-25.998764,13.368386,-4.5269065
JVM-3,-1.0446619,-12.729528,-9.698351,-10.62016,-4.856827,-24.828482,28.43696,-15.137673,-22.934381,26.760067,-10.962413,4.8335752,28.36308,-31.761478,16.805773,-5.385533
NCI-H2170,21.323689,3.2354727,-2.165253,9.321443,3.3598926,5.808122,-34.497807,20.292782,28.190123,-33.672894,21.949196,-5.6005397,-23.812962,31.366913,-19.345459,5.818577
REC-1,-0.59601456,-11.669191,-9.606445,-10.299381,-4.73899,-22.036612,24.912134,-13.128143,-19.70055,23.576525,-9.532918,3.960092,25.028185,-27.834866,14.785001,-3.778172
T.T,23.935297,-0.53444403,-7.3369575,7.021505,4.4608603,10.121977,-30.654171,17.605322,24.53127,-33.236046,20.811619,-7.084639,-25.380583,29.975006,-22.405144,6.902493
COLO 829,22.127565,1.9684262,-5.24424,7.2910757,3.7831914,6.4488363,-33.384426,19.280699,26.244509,-34.769184,22.041763,-6.0448627,-25.02943,31.266197,-21.022997,5.9505897
COV318,60.247074,5.307445,-13.908708,22.123142,18.463774,25.507418,-83.42183,39.80242,57.91018,-86.92303,54.088394,-6.8590946,-67.46042,71.85592,-51.0915,8.839795
SNU-1105,-1.230817,-13.957257,-11.04513,-12.09917,-5.1690917,-27.117828,31.201952,-17.00838,-25.457945,29.458092,-11.880165,5.5599074,31.108477,-35.287285,18.399178,-6.0536313
NMC-G1,4.5367775,-8.442666,-7.455228,-6.6323986,-1.7200232,-12.688379,14.104376,-10.664779,-14.440451,12.8646755,-3.6718779,4.3624935,13.1789665,-18.205101,9.342264,-5.295475
Capan-1,22.10198,2.785826,-3.5684898,7.810603,2.9423585,5.9742937,-33.425873,19.55287,26.949902,-33.89059,23.038984,-6.141095,-24.111107,31.41412,-21.497047,5.8949823
MOTN-1,0.057514064,-12.920296,-10.941121,-10.861459,-3.4854138,-23.834532,27.425999,-15.74352,-23.101576,25.231407,-10.34544,5.897408,26.653374,-31.415203,16.799053,-5.267639
BHT-101,0.0043347627,-11.027568,-8.593444,-10.08434,-4.7225347,-21.146542,22.616959,-12.422852,-18.499939,21.776978,-7.9238505,3.76798,23.196768,-26.24651,14.228899,-5.030178
HEC-251,-1.1544958,-12.379431,-9.673058,-10.533563,-4.6442227,-24.019936,27.673246,-14.9627,-22.458498,26.115364,-10.599626,4.850564,27.582752,-31.136997,16.240812,-5.2821417
TUHR4TKB,-1.1481309,-13.129209,-10.322267,-11.296768,-4.9760466,-25.547739,29.320257,-15.801652,-23.762209,27.646366,-11.227107,5.116133,29.280275,-32.952473,17.262093,-5.5394416
JHH-4,43.31593,3.4600103,-10.307959,13.399015,5.0798206,9.6508255,-65.78892,39.98128,54.299522,-68.35748,44.0332,-14.135957,-47.556454,63.291042,-42.08075,14.477817
SU-DHL-1,57.394733,4.3059754,-15.138702,19.23676,11.981314,18.724129,-79.02315,43.193874,58.996716,-83.84165,53.278854,-11.400891,-62.28939,72.41013,-51.71405,13.5254545
NCI-H661,8.920632,-0.73764926,-3.7060711,0.5695408,4.697168,3.6549394,-8.126894,-0.6742138,0.8854614,-9.506938,5.511983,2.726467,-8.499968,3.188868,-4.288503,-2.2915804
SNU-1197,-1.1936405,-14.6079445,-11.450257,-12.558567,-5.364371,-28.294867,32.589462,-17.784733,-26.63457,30.760605,-12.401573,5.820739,32.453773,-36.924564,19.28797,-6.4308214
NCI-H1155,-1.1334738,-14.086029,-10.970397,-12.314476,-5.273253,-27.519838,31.800537,-17.543386,-26.127558,30.182673,-11.89668,5.6659074,31.620342,-36.39951,18.911737,-6.486071
SF295,20.502928,-1.2582079,-8.409237,-1.9724565,-1.2223257,-4.6435122,-28.930256,17.708841,23.763756,-33.1536,22.739573,-9.020235,-17.938242,31.877129,-20.156975,7.6466193
CGTH-W-1,2.2122653,-4.7555156,-2.996598,-2.5383599,0.23035574,-6.1293993,8.449337,-7.3129354,-9.267833,8.191376,-2.7075593,3.539551,7.4201865,-12.210075,5.623109,-4.079165
SNU-410,26.5298,0.3892446,-9.427426,5.0028505,4.674224,6.3051944,-36.851665,20.012667,26.93167,-41.29558,26.67995,-6.6174498,-29.050205,35.463955,-25.49438,6.772884
SUP-T1,-0.9903089,-11.859207,-9.876781,-10.575308,-4.6886225,-22.777824,25.83663,-14.061766,-20.92027,24.468927,-9.525522,4.4260325,25.896063,-29.10815,15.04839,-4.7234325
SLR23,35.533344,-3.0389383,-16.937933,4.961666,7.781474,9.949868,-40.933823,20.07768,28.121067,-49.754704,28.935053,-7.2779436,-37.139004,41.189663,-30.186647,8.549852
NCI-H2228,38.097702,2.665477,-10.070743,13.851111,7.90689,14.373967,-53.43311,30.14137,42.134743,-56.351562,35.569263,-9.848657,-42.390823,49.799225,-34.556892,10.255414
HDLM-2,-1.2076721,-14.515722,-11.364939,-12.481547,-5.4523196,-28.238462,32.436813,-17.553768,-26.383535,30.593628,-12.383529,5.695643,32.356853,-36.57601,19.16368,-6.2654414
BL-41,-1.1467128,-14.2595825,-11.161089,-12.22888,-5.300392,-27.665813,31.825298,-17.274048,-25.929586,30.024328,-12.147748,5.633025,31.712082,-35.95304,18.829645,-6.1891937
SK-MM-2,2.3946788,-4.5398483,-4.202794,-3.8608537,-1.2481458,-6.1040664,6.9686637,-5.3182015,-7.0519605,6.4859295,-1.5817556,1.6074984,6.432978,-8.616566,4.0429325,-2.3348584
Hs 940.T,3.5696924,-2.6910644,-2.721705,-0.90370476,3.2173522,-2.9317179,2.1278243,-5.637271,-5.831448,1.6824334,-0.035769105,4.6375628,2.1526766,-6.506076,3.5573912,-4.407365
SK-ES-1,0.7988843,-8.712908,-7.7998953,-6.4018736,-3.5296128,-15.367375,17.210093,-8.492386,-13.010775,15.717753,-6.969571,2.8347654,16.778465,-18.606014,10.190722,-1.5473545
SU-DHL-5,-1.0135664,-14.885728,-11.81071,-12.132188,-5.1428695,-27.642609,32.632824,-18.521297,-27.08959,31.176216,-12.147855,6.1006837,31.917385,-38.022346,18.868792,-6.9341946
DU145,2.9946904,-1.1868837,-1.5833148,1.093638,1.6459404,-0.37012494,-1.052638,-1.9787718,-1.0358896,-0.7897478,1.1974264,2.0150354,-0.7341774,-2.5146968,-0.022854766,-1.8264022
SW579,25.755764,3.5805826,-3.316356,9.865543,4.8517714,8.594371,-39.013947,21.57614,30.296371,-39.00967,26.588419,-5.6836705,-28.332026,35.355206,-24.13936,5.51188
JHUEM-7,9.209147,-0.8274835,-4.5484004,1.9539993,3.3034546,3.2556844,-9.019774,2.1543338,4.581217,-11.151995,6.7047386,0.18098965,-8.66919,7.4494014,-6.5854683,0.056247786
HCC2279,-1.2066683,-14.506333,-11.370714,-12.423314,-5.357636,-28.117752,32.36533,-17.589012,-26.386263,30.531939,-12.350346,5.75424,32.238945,-36.60212,19.134628,-6.301853
SW403,23.625622,1.0258194,-7.4464517,6.957959,9.186836,11.266432,-30.261938,11.647605,17.884186,-33.09746,19.521698,-0.356443,-26.761482,24.749104,-18.81859,1.7703981
KS-1 [Human glioblastoma],1.883057,-5.889999,-7.6422963,-7.992274,-1.3841149,-10.550053,9.197168,-7.427034,-9.912972,6.8745956,-1.5404105,2.0759747,8.957452,-10.365771,3.4795203,-2.4914088
SU.86.86,30.033096,2.492993,-6.710802,11.258981,9.272714,13.741192,-40.206127,18.761822,27.586533,-42.034668,26.307814,-3.0558388,-33.451393,34.616924,-25.304188,4.1998854
SUP-B15,-0.063438766,-10.07015,-8.315352,-8.285901,-2.7827857,-18.657484,21.54432,-12.150345,-17.902006,19.855133,-8.268109,4.5282345,20.976725,-24.545776,13.147652,-4.02933
SW1116,0.42161995,-8.09166,-9.007249,-8.203182,-3.0629199,-14.675343,14.6346245,-8.258184,-11.861894,12.8206625,-4.9891706,2.1577394,14.603762,-15.022296,7.6454477,-1.1468825
U266B1,1.2830741,-9.704568,-8.108684,-7.943244,-3.0996885,-16.95184,19.518263,-11.6678,-17.02635,18.412794,-6.782155,3.9948032,18.662458,-23.171825,12.075862,-4.465976
KU-19-19,-1.1592643,-12.782486,-10.079412,-11.0701065,-4.9155545,-24.846603,28.520601,-15.371956,-23.096672,26.942411,-10.847176,4.8625965,28.495892,-32.034035,16.707275,-5.375922
HLE,13.26606,0.93961626,-2.4774392,5.109266,1.6368935,2.537881,-16.245922,8.508976,12.319028,-16.778214,12.194557,-1.8725538,-11.832242,15.307633,-10.9332285,1.565611
OVISE,17.29454,1.2251836,-4.1187844,4.2759767,0.9775181,1.9047918,-26.167023,16.384378,22.362352,-27.828085,18.464615,-6.595436,-18.005692,26.386673,-17.353794,6.2823305
OVCAR-4,23.400604,1.7575991,-4.635175,7.706767,2.4164753,3.6306827,-34.501854,20.641258,28.408333,-35.41134,24.558916,-6.8160133,-23.644175,33.17006,-21.330736,6.1617184
MOLP-2,18.318148,1.9949102,-2.5144298,5.5631595,1.3436533,3.2312672,-30.128197,18.48697,25.61114,-30.495111,21.103148,-7.251012,-20.269722,29.497303,-19.09393,5.9622774
UM-RC-6,39.111538,-1.506466,-15.135785,4.700513,2.932698,5.3966937,-54.93609,33.514236,45.437607,-62.099228,38.4525,-16.09551,-41.69479,57.62115,-38.829758,14.633448
NCI-H1299,4.3122115,-0.24298847,-3.46476,-2.4766681,-0.72424185,-4.0692587,-7.090063,3.0996382,4.5442915,-8.3826885,6.9752307,-1.6355171,-2.4418502,6.465214,-5.440522,0.7298952
NCI-H2081,12.109096,3.4623606,1.2820922,7.3532233,3.50373,3.627524,-20.942501,10.19278,14.591707,-18.67979,13.310042,-0.018487126,-13.316878,16.534336,-10.046638,-0.024627648
UACC-812,32.214317,1.9461348,-8.029689,11.177675,4.036065,9.035697,-46.276234,28.37758,38.834328,-48.635303,31.051727,-10.669904,-35.2767,45.131893,-30.756031,10.552452
NCI-H2029,6.8395457,0.44962192,-1.1640428,2.3961592,0.28813297,1.2789497,-11.467713,7.379536,10.276364,-11.670427,7.537426,-3.0396252,-7.6645517,11.410053,-6.9884276,2.7030349
SNU-899,20.469967,-0.26211017,-5.331088,4.159564,-2.0713284,-3.6000173,-28.543594,21.281569,27.901348,-30.704708,18.98361,-9.714272,-17.345758,31.324879,-17.824389,9.944026
NCI-H1436,7.2580824,-0.19248101,5.4888616,1.9887373,-1.1908337,-13.391675,0.38811854,-2.2748632,-3.7894156,3.9975116,2.0088904,4.3887744,9.5242605,-7.5117245,6.9850564,-8.226609
SH-10-TC,54.091877,5.3613377,-11.664283,17.85658,7.838271,14.225138,-80.656876,47.18586,64.874886,-83.225525,55.5184,-15.350909,-58.96123,75.981346,-51.698376,14.707144
T24,29.997385,3.7196474,-5.3447914,12.174362,6.872238,10.961438,-42.63353,22.381746,31.891182,-43.511658,28.753454,-4.9057965,-32.699814,38.001198,-26.425463,5.275117
CAL-120,33.18756,4.383428,-5.439268,13.490607,8.980974,13.165872,-45.621162,22.009727,32.23337,-46.55415,30.321472,-2.9917521,-35.666977,39.2004,-27.487383,3.9038165
Panc 10.05,-0.8382879,-14.741353,-11.434268,-11.492804,-4.6753645,-26.88277,31.74273,-17.819046,-26.138083,30.11956,-12.21927,6.101536,31.066805,-37.062943,18.878017,-6.2965803
OC 314,14.34482,0.80391246,-3.8404422,4.375239,2.1462421,3.7379534,-20.285837,11.62749,16.01504,-21.814676,14.152628,-3.9001846,-15.476238,19.44302,-13.513293,3.6768818
MHH-NB-11,8.445609,1.6982416,-1.1695846,4.4170275,3.9831362,4.0787954,-12.867006,4.224665,7.5372586,-12.555558,7.9549975,1.160037,-9.967248,8.93406,-6.191624,-0.72382677
8305C,-1.2022386,-14.441106,-11.354284,-12.4604845,-5.3388877,-27.985626,32.203278,-17.550917,-26.28854,30.397945,-12.249582,5.7248287,32.091805,-36.4531,19.04003,-6.304989
SNU-489,-1.2473453,-13.696873,-10.884213,-12.015029,-5.2347627,-26.758314,30.579689,-16.506598,-24.808569,28.835115,-11.62899,5.3113956,30.611046,-34.378513,18.001549,-5.7700176
TE 159.T,-1.17851,-13.500613,-10.531493,-11.560173,-5.053868,-26.260057,30.206102,-16.341013,-24.557602,28.5066,-11.567778,5.3114047,30.129671,-34.060192,17.829494,-5.8360634
Karpas-422,-1.1940051,-13.180616,-10.248516,-11.304124,-5.0854163,-25.890392,29.602472,-15.792511,-23.89085,27.887789,-11.409269,5.087403,29.62644,-33.115494,17.461334,-5.525688
COV362,-0.70149904,-11.014161,-9.7117,-10.0490265,-7.040797,-24.285955,25.636917,-11.715358,-18.61858,23.891502,-10.165134,3.2815802,26.99607,-25.764267,13.757625,-1.8966341
LCLC-103H,51.549767,4.637164,-10.558655,19.610626,10.664385,16.713917,-71.87004,38.464012,55.181145,-74.29248,48.709732,-10.329782,-54.57674,65.41569,-45.289745,11.054175
CMK-86,0.40225962,-11.160079,-9.2215,-8.010829,-2.1101885,-19.554506,22.745699,-13.209963,-19.162113,20.586285,-8.942395,5.5398836,21.747723,-26.49879,14.039703,-4.334047
NCO2,-0.7956653,-15.7499075,-9.122968,-12.232122,-7.205386,-34.662525,34.682777,-16.144827,-26.616098,31.771389,-13.169829,4.3694134,36.838474,-35.886623,21.440231,-6.5527377
MSTO-211H,-0.9550193,-18.33838,-14.451995,-15.141835,-6.155331,-34.708138,40.304585,-22.357744,-33.281826,38.020424,-15.294827,7.5691295,39.732323,-46.299145,23.91047,-8.239947
42-MG-BA,38.111378,3.6010115,-8.9984255,12.352649,6.881013,12.202203,-56.326866,32.40578,44.165977,-58.59819,37.92624,-10.1717825,-42.83061,52.589733,-36.44229,10.160941
MHH-ES-1,-0.86236995,-13.766174,-9.920882,-11.094739,-4.2999907,-27.081856,31.841866,-17.941448,-26.666233,29.877125,-12.196253,6.4215794,31.29272,-36.595432,18.82994,-7.135218
SW1573,35.590553,0.39832878,-11.077815,9.830083,4.8483286,9.357971,-47.85847,28.431646,39.079185,-52.35941,33.237732,-11.202066,-37.867344,47.590164,-33.071404,10.761418
MM1.S,2.5827672,-14.460037,-13.370914,-11.619207,-2.0589564,-23.627352,26.887539,-16.928833,-24.118237,23.332018,-9.877934,7.2504683,24.875177,-31.443516,17.0084,-5.2499084
MDST8,44.094814,5.6066866,-7.9323215,16.669437,9.302351,15.372127,-66.73423,36.839687,51.017277,-67.58542,44.8747,-9.604436,-49.61811,60.23419,-41.305103,9.715955
NCI-H1184,24.24934,1.6090906,-6.2691064,6.8837037,4.2613206,7.489746,-37.050663,21.26198,29.220663,-38.98105,25.221106,-7.441318,-27.788675,35.238514,-23.944279,7.5086713
TE-10,-0.6375515,-11.122813,-7.16403,-11.373679,-6.750238,-26.842546,25.011929,-11.511398,-18.785942,23.41871,-9.34326,2.7099035,28.10318,-25.724033,16.099442,-4.116469
JHUEM-2,-1.1710055,-14.196093,-11.081655,-12.211022,-5.3351574,-27.634436,31.72025,-17.149517,-25.793581,29.910818,-12.118146,5.5617914,31.656105,-35.751728,18.770163,-6.1325073
NCI-H1573,18.959862,-0.5385265,-7.6542935,4.674595,7.1484246,8.086392,-20.167585,6.571397,11.393297,-23.85897,12.811983,-0.21524298,-19.477335,16.3036,-13.944083,1.4146024
Hs 821.T,-1.7264198,-15.670511,-12.327387,-14.360893,-6.689088,-31.603289,35.594364,-19.288797,-28.965609,33.78136,-13.134838,5.8009973,36.03792,-39.938858,20.469776,-7.1444454
PE/CA-PJ34 (clone C12),-1.2062042,-14.465516,-11.412126,-12.514733,-5.3238726,-28.056944,32.269825,-17.597538,-26.35513,30.44942,-12.285556,5.767457,32.164818,-36.534008,19.09293,-6.304562
U-138MG,-1.1712364,-14.731471,-11.586211,-12.588602,-5.3631105,-28.384893,32.76177,-17.914116,-26.78062,30.932049,-12.458095,5.87039,32.56984,-37.168686,19.353285,-6.44298
Kasumi-6,-1.212741,-14.691643,-11.557483,-12.7338915,-5.357771,-28.498882,32.74921,-17.893734,-26.786955,30.911577,-12.458767,5.8703933,32.64019,-37.14171,19.429985,-6.464277
JHH-7,21.762012,1.4223669,-5.1500964,7.532547,2.9800615,6.2713666,-30.941137,18.311615,25.456038,-32.528725,21.43217,-6.5336256,-23.522661,29.868069,-20.570429,6.1703744
NUGC-2,8.319161,0.50482136,0.04940298,1.1745332,8.407777,3.6164296,-6.93825,-5.0716743,-3.5793915,-6.548937,4.153965,7.6437182,-6.336345,-2.696645,0.88406384,-7.0117817
SNU-324,34.099052,1.9410174,-9.675489,4.939615,4.34546,5.530415,-52.648777,29.774122,40.32458,-56.751236,38.292595,-11.058063,-37.945602,51.541718,-34.860188,9.120623
SUP-M2,25.285246,1.8028538,-5.8426027,9.245331,3.3374355,6.6723223,-36.517788,21.999443,30.532495,-38.067257,25.043596,-7.8447623,-27.259184,35.254612,-23.562063,7.684019
GDM-1,-1.2013737,-14.030246,-10.878638,-12.09497,-5.4483356,-27.617414,31.503922,-16.829453,-25.46027,29.64714,-12.071327,5.3692923,31.549109,-35.18995,18.575272,-5.9676037
KNS-81-FD,-0.3479485,-10.810943,-9.160521,-10.309641,-3.9938462,-20.565248,22.722885,-12.973455,-19.034307,21.337208,-7.9102216,4.151563,22.83196,-25.822063,13.842573,-4.5521474
SK-N-DZ,35.236675,0.3779498,-12.350639,9.814294,9.011229,13.513049,-42.224865,20.662542,28.891054,-47.90887,28.80047,-5.1026115,-37.888027,38.994877,-29.950205,6.641466
SK-MEL-30,42.168056,1.4659004,-13.164804,14.548578,13.0706625,17.907055,-50.50319,22.120182,33.606766,-55.91699,33.331238,-3.4970214,-45.083492,44.297134,-34.07689,5.4792747
CAL-27,4.0908413,-8.385248,-4.244589,-4.478356,1.8231987,-12.709997,16.380539,-15.690401,-19.134892,16.403788,-4.909556,8.443955,15.133984,-26.010849,12.73861,-9.725108
NCI-H1930,-1.1624174,-14.12767,-11.001881,-12.098249,-5.295826,-27.51342,31.61095,-17.081766,-25.703356,29.810867,-12.10472,5.555498,31.530113,-35.633114,18.708803,-6.1132774
NCI-H2073,29.58569,2.7995884,-5.8524,10.09267,3.5971525,7.746273,-43.828003,25.981504,35.99857,-44.978195,30.640783,-8.93136,-31.835344,42.045578,-28.534897,8.160488
KLE,9.719791,-0.11716779,-3.591674,1.7559172,2.4073825,3.3824098,-12.909455,6.5161963,8.957708,-14.862766,8.74358,-2.0702825,-10.939352,11.917121,-8.824327,1.9866941
MEC-1,1.0943066,-14.854758,-11.124613,-12.455012,-1.9792825,-25.339697,29.976458,-20.70216,-28.464338,28.567797,-9.806444,7.6706157,28.338999,-38.629326,19.002274,-10.152857
PrEC LH,-0.6714462,-13.108027,-10.541414,-11.307914,-4.915128,-24.905785,28.679695,-15.574346,-23.22259,26.758793,-10.791067,4.925503,28.4403,-31.851406,16.427874,-5.1958165
Hs 939.T,0.8230002,-9.343397,-8.671752,-7.7522516,-3.1157901,-15.982152,17.793457,-10.050092,-14.712139,16.44046,-6.425352,3.3038604,17.112932,-20.203098,10.500077,-2.658283
KMS-20,35.918526,1.4036307,-9.95927,11.158902,4.7419415,8.764031,-50.43472,30.90903,41.69668,-54.068104,33.77942,-11.67275,-38.886124,49.565037,-33.323677,11.644781
JVM-2,-1.23861,-14.410906,-11.456055,-12.551402,-5.4193034,-28.057213,32.2057,-17.474876,-26.211021,30.38304,-12.268036,5.690517,32.153683,-36.335804,18.988653,-6.1516633
RT-4,37.78421,4.3229117,-5.7643657,13.247168,2.2574005,4.7559023,-59.034527,37.00528,50.942074,-59.561993,40.953835,-13.322399,-39.36203,57.42923,-36.32969,12.358
TM-31,32.915077,-0.843106,-12.134094,7.9664063,6.0224757,8.45373,-42.74968,22.874441,32.320866,-47.69104,30.103664,-7.784968,-34.43365,41.697655,-28.690317,8.494474
TOV-21G,-1.2301952,-14.01543,-10.935346,-12.08755,-5.34412,-27.480034,31.490301,-16.946358,-25.545958,29.69456,-12.071337,5.487939,31.478508,-35.400623,18.604599,-6.0172424
Malme-3M,35.353355,-0.62494475,-14.708237,3.809431,4.3811035,4.6400113,-49.81601,28.625957,38.294415,-56.64559,33.13378,-11.305878,-38.34879,49.300358,-33.769913,10.992888
M059K,39.99304,6.256553,-6.569115,15.002772,13.018129,15.161403,-55.337143,23.145288,35.101337,-55.969997,36.455048,0.262784,-42.575123,44.343246,-30.742527,1.6238804
TUHR14TKB,-1.1706241,-14.177777,-11.062324,-12.182538,-5.328568,-27.605839,31.69379,-17.133337,-25.77164,29.886337,-12.112705,5.557375,31.625656,-35.715763,18.749653,-6.127416
RERF-LC-KJ,15.131541,2.2361732,-1.6423775,3.8616564,0.5863019,0.55583185,-25.70026,15.231992,21.386238,-25.857183,19.092972,-5.4801526,-15.740242,24.93824,-15.90256,4.400605
