,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E60,E61,E62,E63,E64,E65,E66,E67,E68,E69,E70,E71,E72,E73,E74,E75,E76,E77,E78,E79,E80,E81,E82,E83,E84,E85,E86,E87,E88,E89,E90,E91,E92,E93,E94,E95,E96,E97,E98,E99,E100,E101,E102,E103,E104,E105,E106,E107,E108,E109,E110,E111,E112,E113,E114,E115,E116,E117,E118,E119,E120
143B,1.8423852,-2.6143463,3.7875075,-3.4814343,-11.676565,15.447503,-8.11206,3.5733616,9.612099,6.404177,-10.439258,-0.79602146,10.893532,3.0977411,4.1812263,-2.6819053,0.93143094,-9.224778,-7.0913267,-8.854145,-8.215998,6.9628015,-13.445051,12.792881,3.8419485,-1.01215,3.900618,3.0000749,5.4305186,6.311753,6.24831,-3.305405,-13.110429,11.246202,-3.7046795,13.961406,-9.468946,5.889907,-10.643458,-11.32041,4.01259,10.53394,8.889069,-10.318722,-7.0103455,-14.136865,1.8335142,6.012787,5.496726,-9.431724,-8.898426,11.46647,2.3985004,11.380032,-10.96255,-12.439735,8.483995,-10.810248,2.1161716,8.063519,-17.368454,-9.099325,-5.509902,5.5890455,7.981675,6.7415605,14.422791,13.172114,-11.0445595,-7.908841,-15.538506,-8.937297,8.459317,-12.433019,-11.524566,3.4004633,-0.06101016,10.598039,-6.14864,0.8735149,-12.1634445,-15.618657,3.687413,0.88037235,3.3948574,-12.23015,10.28704,4.1254034,-4.314817,11.19898,-3.376775,11.307418,0.26390082,0.27144563,-2.4104352,-11.401172,10.615178,4.8474255,-4.3667793,-8.170234,3.9857638,8.370673,-8.091512,-9.700252,-4.504355,5.7440023,-8.338811,8.005098,14.853542,-10.002844,7.482567,-6.476782,11.259984,11.0353565,5.3184342,-14.889167,18.333145,-11.4674835,-2.2661014,-10.904017,-12.457232
COLO 320,-1.5952395,-2.4320443,-5.1271734,-5.3072033,4.552488,-3.4433725,0.49539185,1.2146604,-4.5644965,-2.3948572,-1.0429714,1.621201,-7.4998946,1.4715531,3.3262677,2.8047554,2.3861046,4.731647,3.6928895,6.011816,0.79577285,-3.6326008,8.216087,-5.805744,4.0610514,-3.7889707,-1.9089164,-2.9942458,-4.743665,-10.169113,-4.309411,3.09616,6.456239,-4.2221007,0.4508139,-4.6921344,-2.3191035,1.8102515,1.0564103,7.585546,1.5991548,-1.0738482,-2.7587986,2.9046888,1.0745056,6.552638,1.8932277,-6.2376485,-5.335174,0.03248387,6.355201,-3.4247286,4.2011256,-1.1123903,10.236776,4.07438,0.30930385,-0.11021042,-5.099169,-3.3043451,6.3475337,1.6408551,1.766601,1.386594,-3.567916,1.4565239,-5.000473,-5.2704854,2.6759944,1.7805214,4.9225326,5.540447,0.8999526,6.364636,2.5030754,2.0595171,2.3937428,-5.960164,-1.9390819,-6.15913,6.0605245,4.0620303,0.4074425,-3.2659862,2.0971437,3.5479884,-6.6132774,0.27380803,-1.2749946,-3.084326,-1.5859622,-5.211022,-1.7845638,-1.0029659,3.83406,8.382771,-3.2119668,-3.1416636,-3.249219,5.917514,2.7848086,-1.5096258,2.928966,6.248943,6.5864344,1.1811869,7.114598,-3.7165067,-4.122365,-3.6768298,0.6111089,3.0996413,-7.21842,-8.919489,0.27681452,2.3623416,-7.0987716,5.623515,4.574034,2.4670887,4.249782
NCI-H1648,-0.726629,-0.79856324,-1.7406452,-2.2203865,-1.1276157,2.6360276,-1.5000336,0.18650988,0.73998415,0.9237284,-2.2365222,0.63262117,1.0179075,0.67598474,1.8042809,-0.16745113,-0.12826586,-1.4816091,-0.12834746,-0.36050016,-1.9303132,0.14869782,-1.4924338,1.3311135,1.3698883,-0.45547655,1.189347,0.85997903,0.009869855,-0.098614424,0.3628509,0.14309202,-1.1189318,1.0797048,-0.7515875,2.5046961,-2.2582593,1.6716897,-1.7948232,-0.72261935,1.1744769,1.7234919,1.4720315,-1.9130108,-0.38239187,-2.4058394,0.22349274,0.77763957,-0.655919,-1.7873515,-1.0771859,1.6299878,1.1421849,2.482272,0.26183972,-1.523911,1.4490978,-2.3382375,-1.3481176,2.2157147,-2.6754062,-1.3479971,-0.8245332,0.21129733,0.8063529,1.5380676,2.1990921,1.6250285,-1.3947412,-0.9121413,-2.3784914,-0.94273126,2.6521635,-2.4253056,-2.499991,1.250382,0.8328736,1.1686475,-2.0361419,-1.1012849,-1.7660108,-2.6877248,0.23171054,-0.92792195,1.0032326,-2.290489,0.9919938,1.4909002,-0.7474209,2.0856512,-0.5067422,1.3082498,0.05456671,1.137328,-0.31608608,-0.590332,1.6190989,0.3141613,-0.75475,-0.7091722,1.1990805,1.2642794,-1.2278948,-1.0644861,0.090430826,0.88069516,-0.56622744,1.4866679,2.43355,-2.374619,1.1464351,-0.4418508,1.5240766,0.49266326,0.82182735,-3.0882585,2.609471,-1.5643609,0.9771577,-1.5644749,-1.9795246
EB2,3.9282696,-4.4801855,7.054451,-4.6783767,-17.286625,21.592901,-11.697902,5.311197,14.33518,9.176029,-15.009085,-2.0025883,15.29436,5.1433034,5.6306176,-4.752134,2.3620431,-12.777602,-11.450397,-13.236823,-11.829419,10.620937,-19.010565,18.731998,6.614294,-1.8807994,4.6475325,2.6899116,8.290766,7.953755,8.675819,-4.6407375,-19.067698,16.496027,-5.568676,19.7987,-13.5452795,7.814514,-15.121838,-16.0261,6.161638,15.189853,13.257032,-13.96241,-11.490814,-19.225195,3.6002948,7.507221,9.59776,-14.309301,-12.495084,16.590532,3.377317,15.571697,-16.589336,-17.90652,12.847463,-14.543858,4.0141315,9.79006,-24.454084,-13.35392,-7.192462,9.502406,11.718005,9.225185,20.331873,19.07689,-16.3788,-11.441354,-22.106607,-12.669205,11.436775,-16.695312,-15.853429,4.9033995,-0.2676196,15.313994,-8.586787,0.6937154,-16.622126,-21.904152,5.970595,1.1223738,5.2799373,-17.750088,14.773026,5.2857366,-7.1559176,15.522179,-5.4800067,15.718178,-0.34286797,-0.8080769,-3.066733,-16.763033,15.073031,6.7932014,-8.15236,-11.734308,5.824549,12.352393,-10.663444,-14.192434,-6.5238185,8.851679,-11.7581215,10.377515,20.91954,-15.21785,10.951172,-9.465782,15.721999,16.197298,8.73133,-20.969341,26.4988,-16.697813,-4.3164687,-15.762483,-17.78226
Mel Ho,2.737692,-3.400699,4.8800073,-3.7130518,-12.131883,15.653196,-8.294989,3.6028981,9.852183,6.9073305,-10.523739,-1.5792236,10.973738,3.9618318,4.757473,-3.7453413,1.859183,-9.412204,-8.163611,-9.463777,-8.366093,7.3231077,-13.869074,13.310594,6.2784057,-1.5089648,3.4759104,2.6458118,5.926326,6.031567,5.4063964,-3.5052693,-13.686031,11.3878765,-3.896439,14.195376,-9.910713,5.9708767,-10.762634,-11.765038,5.1015697,10.914998,9.05137,-10.384264,-8.244197,-13.921791,2.766515,5.6656675,6.4719143,-10.654067,-9.269387,11.898447,2.2154808,11.434357,-11.600319,-12.7539215,9.455908,-10.5364685,2.3144124,6.88586,-17.432682,-9.143357,-5.2935443,6.7726674,8.461278,6.4123626,14.666232,13.569813,-11.367984,-8.385737,-15.707196,-9.631074,8.765309,-11.836088,-11.597469,3.6829011,0.5718926,11.270821,-6.755717,0.05520613,-11.892313,-15.719785,4.025168,0.91166145,4.133357,-13.199443,10.2511015,3.939655,-5.397883,11.619951,-3.9280977,11.199161,0.0042682886,-0.55614454,-1.7780061,-11.972779,10.566837,4.427659,-5.8698373,-8.799676,4.294548,9.109332,-7.449696,-10.555711,-4.4611344,6.4129434,-8.2448015,7.486622,15.038635,-10.757782,7.582982,-7.0807085,11.350924,11.503017,6.112613,-15.264141,19.248596,-11.525846,-2.6538136,-11.230321,-12.91154
Detroit 562,-5.100692,-4.598877,-16.669144,-14.473343,14.587249,-9.492695,3.0245993,3.1189277,-12.758857,-8.823211,-1.2039379,7.8378177,-22.071575,1.2784046,10.343107,8.603041,3.6777623,13.142203,13.005561,17.792536,4.1661468,-9.809738,24.535364,-19.496504,8.407305,-7.793167,-4.554774,-9.975189,-16.81802,-26.795666,-13.840802,11.377704,17.953894,-13.0090065,0.93233734,-15.120898,-6.849516,5.9998384,4.1917973,23.037474,2.4600887,-2.9452918,-10.17734,7.3290668,5.391436,19.7357,4.408277,-15.197001,-15.271807,1.5033296,20.532671,-9.757915,13.3466835,-5.2787633,29.736715,10.892875,0.61581516,0.40730813,-15.680757,-9.629192,18.357252,7.9929543,3.4871814,0.82413894,-13.202922,4.478782,-14.15782,-14.94375,6.7117763,5.5583696,14.396981,16.971928,1.9575202,18.637503,5.1597047,3.857969,3.9338024,-18.876934,-4.5736494,-15.580682,15.012852,13.471166,-0.34504765,-7.6477118,4.1775827,12.046646,-19.363873,0.6473978,-1.0652341,-11.337561,-2.5176437,-15.546222,-2.6275535,-2.4689522,9.020613,24.63334,-8.978294,-9.173105,-6.8757854,18.041578,5.004744,-6.469783,6.989533,19.19038,19.41177,0.81509703,20.633041,-9.685936,-10.952638,-9.580455,1.151238,9.652174,-21.30242,-26.590763,-1.5227778,7.9389334,-22.84392,17.607237,12.405233,6.4496274,12.909514
SNU-489,-4.923528,-4.4690046,-16.070724,-13.945033,14.113745,-9.221662,2.948113,2.993915,-12.359682,-8.529405,-1.1279068,7.542566,-21.355068,1.270417,9.945754,8.2829075,3.5927994,12.730153,12.530793,17.221645,4.028455,-9.525479,23.753801,-18.817852,8.157037,-7.534685,-4.4516144,-9.638677,-16.21539,-25.919983,-13.343893,10.939472,17.397755,-12.594247,0.9547196,-14.609385,-6.559724,5.7416134,4.0863695,22.276209,2.379876,-2.888138,-9.863958,7.1403465,5.190052,19.126965,4.2777643,-14.737802,-14.754729,1.4530202,19.822859,-9.472496,12.820146,-5.1281724,28.735394,10.571354,0.57141256,0.45805365,-15.180364,-9.323537,17.773573,7.6979647,3.3900533,0.8204983,-12.760829,4.271041,-13.726616,-14.515564,6.537746,5.410427,13.953562,16.376186,1.8357239,18.05383,5.0645947,3.7377408,3.8191226,-18.23181,-4.3964305,-15.061717,14.572287,13.03655,-0.32982266,-7.397369,4.0438805,11.667524,-18.723917,0.5966024,-1.0833641,-10.981229,-2.4600809,-15.078637,-2.5588024,-2.4125383,8.766151,23.825893,-8.7268,-8.874385,-6.6816316,17.426966,4.832587,-6.247957,6.7643113,18.529905,18.779346,0.7725568,19.924683,-9.393971,-10.619654,-9.195922,1.0938011,9.3440695,-20.595293,-25.706924,-1.4710681,7.717399,-22.072048,17.05908,12.014431,6.2965274,12.501452
HARA [Human squamous cell lung carcinoma],1.5639141,-2.0643837,2.902529,-2.1927314,-7.8620176,10.15555,-5.3236647,2.1693103,6.3038936,4.0532894,-6.967052,-0.38262826,6.869871,2.400172,2.611653,-2.1642468,0.9589452,-5.5871673,-5.142043,-5.9164567,-5.477515,4.4768515,-8.770324,8.545785,2.715316,-0.8259131,1.8626865,1.137554,3.7859926,3.5378904,4.135598,-2.5230083,-8.720513,7.406921,-2.5241601,9.411351,-6.051633,3.6770298,-6.9179378,-7.328111,2.720567,7.129913,5.8887405,-6.6324396,-5.160409,-9.220223,1.6330185,3.3175995,4.0414286,-6.3393736,-5.8329597,7.659463,1.2718993,7.1302586,-7.350914,-8.312684,6.012213,-6.775763,0.9578205,4.5981636,-11.578229,-6.184439,-3.2340868,4.2811713,5.152317,4.268774,9.594663,8.660222,-7.3446407,-5.0251517,-10.175575,-5.8526335,5.6135597,-7.9271226,-7.370653,2.3074806,-0.13301453,7.046655,-4.336928,0.38595054,-7.6892724,-9.943432,2.618669,-0.08359216,2.5554523,-7.7860894,6.805485,2.934776,-3.3596647,7.154857,-2.6318705,6.9318147,0.2704023,0.25035554,-1.373139,-7.3101473,6.974385,3.2642076,-3.7763326,-5.1453876,2.3403752,5.754292,-5.2262564,-6.582086,-2.3599818,3.8631034,-4.9493876,4.971814,9.644366,-6.909078,4.9558473,-4.1426687,7.6232476,6.989482,3.9837842,-9.657297,12.228341,-7.681789,-1.4224503,-7.215799,-8.2140665
HD-MY-Z,3.4458413,-3.874583,6.32971,-4.0105352,-14.668679,18.163813,-10.013121,4.7330604,12.139761,7.7119775,-12.837969,-1.9426715,12.533023,4.630387,4.654302,-3.889388,2.4539015,-10.315561,-9.752404,-10.8879795,-9.762805,9.038032,-15.905432,15.863258,5.714691,-1.8883442,3.5621538,1.8087521,7.183856,5.9076166,7.3885875,-4.186495,-15.834312,14.135585,-4.276376,16.809484,-11.564362,6.6106853,-12.904044,-13.3081045,5.168154,13.007254,10.994278,-11.583413,-9.8567705,-16.189411,3.1168368,5.775816,7.6611204,-12.154863,-10.392515,14.166975,2.8165545,13.236249,-13.903242,-15.047583,11.127355,-12.205522,3.4354222,7.9576135,-20.723488,-11.57186,-5.680718,8.416306,10.008813,7.632112,16.883017,16.03082,-13.5586815,-9.794971,-18.60597,-10.614496,9.783952,-13.950771,-12.902281,4.345299,-0.014950617,12.817894,-7.311541,0.47682798,-13.781243,-18.328995,5.1520343,0.5888057,4.6515946,-14.543542,12.107685,4.4311113,-6.2484202,13.032482,-4.862895,13.152144,-0.6437329,-0.92393744,-2.0901828,-13.654427,12.684992,5.840079,-6.699229,-9.714368,5.078826,10.402925,-8.928059,-11.820285,-4.8716817,7.4973216,-9.468623,8.591452,17.454473,-12.822209,9.49022,-7.979527,13.3571205,13.332057,7.614569,-17.408714,22.236383,-13.917598,-3.4733176,-13.215002,-14.916144
Hs 698.T,-5.09998,-4.6112194,-16.674267,-14.47198,14.5984,-9.501898,3.0302792,3.119277,-12.778273,-8.816072,-1.1905748,7.834332,-22.068241,1.2868775,10.337926,8.5951395,3.684367,13.131872,13.000823,17.787823,4.154774,-9.825182,24.537294,-19.493164,8.432052,-7.800048,-4.556622,-9.963884,-16.817272,-26.788782,-13.84623,11.377666,17.946508,-13.025848,0.93533057,-15.135197,-6.845442,6.011618,4.202847,23.031597,2.4780428,-2.9535105,-10.180778,7.3390036,5.3841963,19.748808,4.4225574,-15.191901,-15.26423,1.4996705,20.53078,-9.768692,13.341603,-5.284098,29.730606,10.904209,0.6092553,0.41720998,-15.681111,-9.636229,18.367249,7.9973235,3.4910321,0.8434143,-13.197241,4.475836,-14.161446,-14.960747,6.7198596,5.5692635,14.4107275,16.965334,1.9529064,18.64513,5.1594357,3.8603373,3.948445,-18.865553,-4.5683446,-15.594742,15.030992,13.472963,-0.33972782,-7.63812,4.1865034,12.029825,-19.367111,0.6441107,-1.0772358,-11.344103,-2.5245955,-15.549743,-2.6279318,-2.4755075,9.029718,24.626684,-8.9892435,-9.189834,-6.8927355,18.030125,5.014235,-6.4597425,6.998138,19.179459,19.415506,0.8277013,20.628412,-9.69477,-10.96281,-9.5755825,1.1488103,9.646025,-21.298468,-26.588291,-1.5162394,7.941214,-22.849556,17.61603,12.412036,6.455741,12.920458
BHT-101,-3.855432,-4.3266277,-13.077742,-11.443537,11.703071,-7.716553,2.4541388,2.3603277,-10.895314,-6.542114,-0.40537262,5.89101,-17.21879,1.4025657,8.108419,6.1542625,3.2345102,10.032998,9.534148,14.090783,2.7606206,-8.2343025,19.100256,-14.91672,8.005627,-6.431701,-3.9955516,-7.816486,-12.73819,-20.833273,-10.934307,8.807106,13.8065815,-10.899483,1.3577538,-11.878623,-5.3447113,4.54308,3.740336,17.727953,2.545146,-2.408246,-7.998629,6.3367057,3.8505733,15.736916,4.0688405,-11.817868,-12.149264,0.68175375,15.584235,-7.833023,9.90012,-4.39375,22.828257,9.047933,0.6639875,0.8844927,-12.540465,-7.538472,14.465748,6.253128,3.098048,1.1807158,-9.851913,3.0877378,-11.126664,-12.378331,5.7629123,4.666074,11.842544,12.548113,1.5768492,14.598502,4.312359,3.4592206,3.8096888,-14.053038,-3.8463101,-12.720591,12.506344,10.642493,-0.07755603,-5.8721523,3.8217764,8.895116,-15.233857,0.17647289,-1.541468,-8.775813,-2.472247,-12.364759,-2.0764737,-2.2925007,7.704688,19.137745,-7.5293484,-7.814579,-6.023401,13.424353,4.029381,-4.459315,5.764973,14.358114,15.597853,0.92622346,15.867366,-7.9431696,-8.88368,-6.82849,1.1612586,7.1828876,-16.06495,-20.762177,-0.8416187,6.3788733,-17.651716,14.146678,10.485522,5.2429743,10.14349
Caov-3,-3.6129408,-4.235979,-11.487518,-10.162341,10.332398,-7.1350975,1.7821705,2.4185116,-9.517751,-5.9240837,-1.2404104,4.5726023,-15.629105,1.6053401,6.7872777,6.1807284,3.5020983,9.368239,8.681181,12.739752,2.0324233,-7.2649646,17.653166,-13.306641,7.1211762,-6.6255217,-3.5756636,-6.6421943,-11.397037,-19.325,-9.484798,7.588446,13.05887,-9.244115,1.21924,-10.917902,-4.47909,4.0104866,2.3869843,16.350588,2.1098433,-2.2881434,-6.8575683,5.874368,3.21915,14.384121,3.5321581,-11.589814,-10.837571,0.57209504,14.380503,-7.308151,8.907914,-3.541507,21.069159,8.184612,-0.045847043,0.4677543,-10.709078,-6.856474,13.232639,4.9481955,2.9442294,1.8830688,-8.445872,3.165203,-10.4905815,-11.055824,5.236229,4.1627784,10.581573,11.723796,1.4855161,13.511546,4.8212547,3.2366507,3.9151983,-12.85453,-3.036474,-11.6921,11.7867365,9.060376,0.4117068,-5.8730655,3.4890149,8.46853,-13.96437,0.5214078,-1.1978633,-7.7928643,-2.316033,-10.871735,-2.7522912,-1.8878536,7.3331575,17.43914,-6.4373426,-6.7360864,-5.7355685,12.533877,4.4045672,-4.093612,5.4366727,13.45623,13.500085,1.4563775,14.170868,-7.1877556,-8.277161,-6.671528,0.9294249,6.7449408,-15.176982,-18.858881,-0.4380576,5.662809,-16.229406,12.5546465,9.120492,4.7660446,9.524933
COLO 849,0.9166062,-1.4600271,2.2709644,-2.1224499,-6.1818023,7.7331767,-3.9902205,2.0651839,4.670334,3.0009615,-5.259067,-0.26988053,5.3664465,1.4565042,3.2069967,-1.076557,0.32651186,-3.927987,-3.7882154,-4.0582557,-4.141316,3.7314925,-6.723471,6.0742116,2.9674613,-0.87785727,1.5840912,1.1331825,2.5304005,2.7361155,2.366249,-1.1767904,-6.690733,5.3831215,-2.0503144,6.6751566,-5.3637514,3.659091,-5.4609246,-5.745313,2.0650709,5.878402,4.448536,-5.315007,-3.7959952,-6.949576,1.2586293,3.0138855,2.4129329,-5.453645,-4.15495,6.216397,1.4963733,5.901627,-5.3188763,-6.4676437,4.981844,-5.6393824,0.7390403,3.1351037,-8.531279,-4.375224,-3.0144143,3.1177533,3.979756,3.8321896,7.2721157,6.774466,-5.804589,-4.5683994,-7.6173754,-4.4716477,4.4613566,-5.6324377,-5.820319,1.62384,0.06643531,5.346936,-3.6794157,-0.08815345,-5.869351,-7.7042475,1.6445619,0.16071399,1.8260795,-6.1729593,4.767267,2.4775598,-2.021567,5.8652143,-1.7658186,5.776278,0.40712562,-0.5339768,-0.8127251,-5.52915,5.4322953,2.4094985,-2.493944,-4.041339,1.8762137,4.3055267,-3.699735,-4.98427,-1.9708656,3.2412443,-3.239976,3.8901503,7.216292,-5.2066727,3.8757977,-3.7082083,5.3551483,5.3760157,2.6475558,-7.420161,9.134593,-5.3058906,-0.70258194,-5.9084806,-6.4248037
Mel JuSo,-2.926513,-2.9825857,-9.468901,-8.707466,7.485846,-4.538303,1.09197,2.1310177,-7.337101,-4.44609,-1.1450274,4.5137134,-11.003278,0.9390346,6.3424373,4.7262588,1.8288506,6.3447437,6.6692953,9.922156,1.1398505,-5.422248,12.364143,-10.0277195,5.3577356,-4.8824644,-2.108725,-4.9669724,-8.953964,-13.732661,-7.413519,6.5123014,8.871708,-7.171718,0.8066613,-7.4688516,-4.56894,3.944949,1.6958035,11.591804,1.8012581,-0.86085933,-4.6496596,3.6313784,2.897485,9.862365,2.6055615,-7.636424,-9.153953,-0.012674762,10.32899,-4.3459306,7.426866,-2.2645044,15.786188,5.6433387,0.79442346,-0.6555368,-8.769068,-4.7107315,9.08042,3.9457989,1.548232,0.43048757,-6.194915,3.011715,-6.744141,-7.567829,3.5178132,2.6953118,7.411713,8.528519,2.4226177,9.400089,2.227166,2.595411,3.060228,-9.0400505,-3.2875202,-8.830246,7.7937655,6.4362507,-0.10117449,-4.594762,2.7261026,5.854081,-10.367795,0.8913635,-0.64353925,-5.1797605,-1.6424633,-7.4452696,-1.4017167,-1.3527465,5.1889935,12.957789,-4.459025,-5.2582088,-3.4286654,8.899682,2.9257252,-2.7288098,3.5466344,9.744144,10.841739,0.9442129,10.778567,-4.8009357,-5.4695954,-5.1616197,1.2270628,4.480874,-10.436232,-14.05309,-0.50021696,3.633736,-11.632162,9.256309,7.6747613,2.6302998,6.1754465
1321N1,5.0345364,-7.121347,9.001866,-10.222264,-31.45086,41.517048,-21.41674,9.110141,26.10089,17.349428,-28.284384,-2.4554663,29.542849,8.288094,11.957355,-7.663631,2.1543667,-24.730825,-19.08771,-24.655645,-22.3956,18.890198,-36.37834,34.168114,10.850785,-2.657206,11.027096,8.225775,14.26833,16.989258,16.20252,-8.037115,-35.219524,29.836494,-11.0987,37.615147,-26.06904,15.748589,-28.526047,-30.10622,11.045549,28.300049,24.891806,-28.16766,-18.71943,-38.17333,4.9341135,17.018814,15.20083,-26.126902,-24.051636,30.804796,7.1267633,30.396187,-29.208933,-33.561577,23.059391,-29.338764,5.776168,22.01943,-46.147697,-24.024914,-14.865378,14.8382225,21.233381,18.08979,39.0095,36.032818,-30.2392,-21.623945,-41.94841,-24.217268,23.307053,-33.82535,-31.506628,8.866937,0.17885426,28.151167,-17.103693,1.5892879,-32.854965,-42.01913,9.7963915,1.7274907,9.231976,-34.0602,27.65244,10.816005,-11.367503,30.459806,-8.906945,30.238277,0.7894262,1.1205641,-7.21366,-31.088661,28.863434,12.760558,-12.705747,-21.944733,10.931442,22.66669,-20.878695,-26.602425,-13.182443,15.501192,-22.03748,21.439651,40.18586,-27.79245,19.584923,-17.201418,30.009584,30.048512,14.590797,-40.9844,49.593025,-31.612549,-6.2177677,-29.496382,-33.642246
MUTZ-5,-4.9287663,-4.5239224,-16.174292,-14.009371,14.201451,-9.2745075,2.9690666,3.004123,-12.442761,-8.524118,-1.1033472,7.562798,-21.420977,1.2990165,9.966115,8.274202,3.6179073,12.746746,12.592458,17.254278,4.0112076,-9.59808,23.82796,-18.88912,8.224694,-7.5718136,-4.455392,-9.666496,-16.26899,-25.996225,-13.422835,10.985734,17.435919,-12.686843,0.9353921,-14.689512,-6.580003,5.7874217,4.1196566,22.352049,2.4437559,-2.9231467,-9.904611,7.180187,5.1953115,19.20584,4.330089,-14.766985,-14.800597,1.4672792,19.882229,-9.53381,12.865961,-5.1600766,28.843313,10.641152,0.54901636,0.48286888,-15.21539,-9.356301,17.85993,7.7578344,3.4278648,0.8436838,-12.792661,4.268098,-13.773878,-14.58799,6.5745873,5.4520826,14.030676,16.426125,1.864532,18.100193,5.057206,3.778299,3.8765593,-18.282001,-4.4208875,-15.175301,14.659636,13.104674,-0.2956774,-7.401573,4.100206,11.64429,-18.784164,0.60369694,-1.1196455,-11.017282,-2.4848855,-15.121901,-2.5773637,-2.3724582,8.7856455,23.896069,-8.789705,-8.963806,-6.7565193,17.46733,4.887838,-6.244069,6.8179383,18.57372,18.847282,0.7948893,19.976574,-9.451693,-10.678636,-9.241957,1.0879358,9.368469,-20.647455,-25.791636,-1.4553386,7.7378187,-22.167107,17.096495,12.04859,6.326658,12.568686
